Day_sin,Day_cos,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,W1,W2,W3,W4,Temp,Humi,Wind_speed,D1_Day_sin,D1_Day_cos,D1_W1,D1_W2,D1_W3,D1_W4,D1_Temp,D1_Humi,D1_Wind_speed,D1_Solar,Solar
0.937309807,0.742404773,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.7,78,1.8,0.933012655,0.749999963,1,0,0,0,6.9,45,2.7,1.17,0.31
0.937309807,0.742404773,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12.8,79,2.5,0.933012655,0.749999963,1,0,0,0,6.8,48,2.8,0.5,0.07
0.941473749,0.734735745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.799999,69,1.6,0.937309807,0.742404773,0,1,0,0,13.5,66,1.9,0.15,0.1
0.941473749,0.734735745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.799999,63,2.7,0.937309807,0.742404773,1,0,0,0,13,71,1.6,0.74,0.46
0.941473749,0.734735745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.700001,66,2.5,0.937309807,0.742404773,1,0,0,0,12.8,71,0.4,1.4,0.81
0.941473749,0.734735745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,16.1,70,2,0.937309807,0.742404773,1,0,0,0,12.8,71,0.6,2,1.66
0.941473749,0.734735745,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,15.2,73,1.8,0.937309807,0.742404773,1,0,0,0,12.9,70,2,2.45,2.41
0.941473749,0.734735745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14.8,72,1.9,0.937309807,0.742404773,1,0,0,0,12.8,72,1.3,2.58,2.61
0.941473749,0.734735745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14.7,70,1.4,0.937309807,0.742404773,1,0,0,0,13.2,74,2,2.33,2.58
0.941473749,0.734735745,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14.4,69,1.1,0.937309807,0.742404773,1,0,0,0,13,74,1.7,1.82,1.56
0.941473749,0.734735745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14.6,71,0.9,0.937309807,0.742404773,1,0,0,0,12.8,76,1.5,0.72,0.77
0.941473749,0.734735745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14.5,73,0.8,0.937309807,0.742404773,1,0,0,0,12.7,78,1.8,0.31,0.46
0.941473749,0.734735745,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14.8,73,1.1,0.937309807,0.742404773,1,0,0,0,12.8,79,2.5,0.07,0.26
0.945503215,0.726995214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.200001,74,4.3,0.941473749,0.734735745,0,0,0,1,17.799999,69,1.6,0.1,0.08
0.945503215,0.726995214,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18.5,74,3.5,0.941473749,0.734735745,0,0,0,1,17.799999,63,2.7,0.46,0.36
0.945503215,0.726995214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,18,75,2.9,0.941473749,0.734735745,0,0,0,1,16.700001,66,2.5,0.81,0.57
0.945503215,0.726995214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,17.6,75,2.6,0.941473749,0.734735745,0,0,0,1,16.1,70,2,1.66,1.23
0.945503215,0.726995214,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,75,2.3,0.941473749,0.734735745,0,0,0,1,15.2,73,1.8,2.41,0.96
0.945503215,0.726995214,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17.200001,77,1.9,0.941473749,0.734735745,0,0,0,1,14.8,72,1.9,2.61,1.95
0.945503215,0.726995214,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,17.200001,82,0.4,0.941473749,0.734735745,0,0,0,1,14.7,70,1.4,2.58,0.7
0.945503215,0.726995214,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15.7,84,1.1,0.941473749,0.734735745,0,0,0,1,14.4,69,1.1,1.56,0.74
0.945503215,0.726995214,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.1,86,2.1,0.941473749,0.734735745,0,0,0,1,14.6,71,0.9,0.77,0.93
0.945503215,0.726995214,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13.8,87,2.1,0.941473749,0.734735745,0,0,0,1,14.5,73,0.8,0.46,1
0.945503215,0.726995214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13.6,88,2.4,0.941473749,0.734735745,0,0,1,0,14.8,73,1.1,0.26,0.37
0.949396976,0.719185537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.3,53,3.2,0.945503215,0.726995214,0,0,0,1,19.200001,74,4.3,0.08,0
0.949396976,0.719185537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,66,2.7,0.945503215,0.726995214,0,0,0,1,18.5,74,3.5,0.36,0.06
0.949396976,0.719185537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,69,2.5,0.945503215,0.726995214,0,0,0,1,18,75,2.9,0.57,0.23
0.949396976,0.719185537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.6,67,2.3,0.945503215,0.726995214,0,0,0,1,17.6,75,2.6,1.23,0.79
0.949396976,0.719185537,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.3,66,2.3,0.945503215,0.726995214,0,1,0,0,18,75,2.3,0.96,0.75
0.949396976,0.719185537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,69,1.6,0.945503215,0.726995214,0,0,1,0,17.200001,77,1.9,1.95,0.59
0.949396976,0.719185537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.1,68,2.3,0.945503215,0.726995214,0,1,0,0,17.200001,82,0.4,0.7,1.34
0.949396976,0.719185537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11.3,68,3.6,0.945503215,0.726995214,1,0,0,0,15.7,84,1.1,0.74,1.93
0.949396976,0.719185537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11.1,70,2.8,0.945503215,0.726995214,1,0,0,0,15.1,86,2.1,0.93,1.54
0.949396976,0.719185537,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.9,71,2.5,0.945503215,0.726995214,0,1,0,0,13.8,87,2.1,1,0.99
0.949396976,0.719185537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10.6,72,2.8,0.945503215,0.726995214,0,0,0,1,13.6,88,2.4,0.37,0.4
0.953153846,0.711309095,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.4,79,2.1,0.949396976,0.719185537,0,0,0,1,14.3,53,3.2,0,0.16
0.953153846,0.711309095,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.4,83,3.3,0.949396976,0.719185537,0,0,0,1,13,66,2.7,0.06,0.66
0.953153846,0.711309095,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,83,1.4,0.949396976,0.719185537,0,0,0,1,12,69,2.5,0.23,1.27
0.953153846,0.711309095,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14.8,82,2.2,0.949396976,0.719185537,0,0,0,1,11.6,67,2.3,0.79,1.85
0.953153846,0.711309095,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14.6,82,3.7,0.949396976,0.719185537,0,0,0,1,11.3,66,2.3,0.75,2.23
0.953153846,0.711309095,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.4,84,2.8,0.949396976,0.719185537,0,0,0,1,11,69,1.6,0.59,2.33
0.953153846,0.711309095,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14,87,2.3,0.949396976,0.719185537,0,0,0,1,11.1,68,2.3,1.34,1.99
0.953153846,0.711309095,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,12.6,88,2.8,0.949396976,0.719185537,0,0,0,1,11.3,68,3.6,1.93,1.27
0.953153846,0.711309095,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12.6,87,2.8,0.949396976,0.719185537,0,0,0,1,11.1,70,2.8,1.54,0.83
0.953153846,0.711309095,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,12.6,86,2.7,0.949396976,0.719185537,0,0,0,1,10.9,71,2.5,0.99,0.76
0.953153846,0.711309095,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,87,3.2,0.949396976,0.719185537,0,0,0,1,10.6,72,2.8,0.4,0.29
0.956772681,0.703368286,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.8,84,5.8,0.953153846,0.711309095,1,0,0,0,16.4,79,2.1,0.16,0.01
0.956772681,0.703368286,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7.7,89,6.5,0.953153846,0.711309095,1,0,0,0,15.4,83,3.3,0.66,0.09
0.956772681,0.703368286,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.3,86,6.5,0.953153846,0.711309095,1,0,0,0,15,83,1.4,1.27,0.14
0.956772681,0.703368286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.4,91,6.1,0.953153846,0.711309095,1,0,0,0,14.8,82,2.2,1.85,0.23
0.956772681,0.703368286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.8,93,5.9,0.953153846,0.711309095,1,0,0,0,14.6,82,3.7,2.23,0.35
0.956772681,0.703368286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5.6,94,4.3,0.953153846,0.711309095,1,0,0,0,14.4,84,2.8,2.33,0.38
0.956772681,0.703368286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.5,96,3.9,0.953153846,0.711309095,1,0,0,0,14,87,2.3,1.99,0.25
0.956772681,0.703368286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5.4,97,7.3,0.953153846,0.711309095,1,0,0,0,12.6,88,2.8,1.27,0.16
0.956772681,0.703368286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5.5,98,7.4,0.953153846,0.711309095,1,0,0,0,12.6,87,2.8,0.83,0.09
0.956772681,0.703368286,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.5,99,7.3,0.953153846,0.711309095,1,0,0,0,12.6,86,2.7,0.76,0.14
0.956772681,0.703368286,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.6,100,7,0.953153846,0.711309095,1,0,0,0,12,87,3.2,0.29,0.02
0.960252379,0.695365529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.7,56,4.9,0.956772681,0.703368286,0,0,1,0,9.8,84,5.8,0.01,0.01
0.960252379,0.695365529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,60,4.5,0.956772681,0.703368286,1,0,0,0,7.7,89,6.5,0.09,0.08
0.960252379,0.695365529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.3,60,4.1,0.956772681,0.703368286,0,0,1,0,8.3,86,6.5,0.14,0.63
0.960252379,0.695365529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.9,61,4.2,0.956772681,0.703368286,0,0,0,1,6.4,91,6.1,0.23,1.94
0.960252379,0.695365529,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.8,61,4.1,0.956772681,0.703368286,0,0,0,1,5.8,93,5.9,0.35,2.67
0.960252379,0.695365529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.5,64,3.7,0.956772681,0.703368286,0,0,0,1,5.6,94,4.3,0.38,2.93
0.960252379,0.695365529,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.4,66,3.6,0.956772681,0.703368286,0,0,0,1,5.5,96,3.9,0.25,2.88
0.960252379,0.695365529,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.2,70,3.4,0.956772681,0.703368286,0,0,0,1,5.4,97,7.3,0.16,2.58
0.960252379,0.695365529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,70,4.1,0.956772681,0.703368286,0,0,0,1,5.5,98,7.4,0.09,2.05
0.960252379,0.695365529,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.7,72,4.5,0.956772681,0.703368286,0,0,0,1,5.5,99,7.3,0.14,1.33
0.960252379,0.695365529,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.2,73,4.8,0.956772681,0.703368286,0,0,0,1,5.6,100,7,0.02,0.54
0.963591879,0.687303262,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.6,48,5.5,0.960252379,0.695365529,0,0,0,1,5.7,56,4.9,0.01,0.07
0.963591879,0.687303262,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,51,6.4,0.960252379,0.695365529,0,0,0,1,4.8,60,4.5,0.08,0.32
0.963591879,0.687303262,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.3,53,6.4,0.960252379,0.695365529,0,0,0,1,4.3,60,4.1,0.63,0.61
0.963591879,0.687303262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.9,55,6,0.960252379,0.695365529,0,0,0,1,3.9,61,4.2,1.94,1.54
0.963591879,0.687303262,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.4,57,6.1,0.960252379,0.695365529,0,0,0,1,3.8,61,4.1,2.67,1.96
0.963591879,0.687303262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.3,58,5.9,0.960252379,0.695365529,0,0,0,1,3.5,64,3.7,2.93,1.56
0.963591879,0.687303262,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.3,59,5.5,0.960252379,0.695365529,0,0,0,1,3.4,66,3.6,2.88,2.49
0.963591879,0.687303262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.3,60,5.3,0.960252379,0.695365529,0,0,0,1,3.2,70,3.4,2.58,2.34
0.963591879,0.687303262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.3,62,5.3,0.960252379,0.695365529,0,0,0,1,3,70,4.1,2.05,1.92
0.963591879,0.687303262,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.4,64,5,0.960252379,0.695365529,0,0,0,1,2.7,72,4.5,1.33,1.11
0.963591879,0.687303262,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.4,65,4.7,0.960252379,0.695365529,0,0,0,1,3.2,73,4.8,0.54,0.57
0.966790165,0.679183941,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.7,54,5.1,0.963591879,0.687303262,0,1,0,0,3.6,48,5.5,0.07,0.12
0.966790165,0.679183941,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.2,61,4.7,0.963591879,0.687303262,0,1,0,0,3,51,6.4,0.32,0.59
0.966790165,0.679183941,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.8,59,4.6,0.963591879,0.687303262,0,1,0,0,2.3,53,6.4,0.61,1.27
0.966790165,0.679183941,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.6,58,4.9,0.963591879,0.687303262,0,0,0,1,1.9,55,6,1.54,2.08
0.966790165,0.679183941,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.5,56,4.9,0.963591879,0.687303262,0,0,0,1,1.4,57,6.1,1.96,2.51
0.966790165,0.679183941,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.2,52,4.7,0.963591879,0.687303262,0,0,0,1,1.3,58,5.9,1.56,2.09
0.966790165,0.679183941,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2.8,49,4.6,0.963591879,0.687303262,0,0,0,1,1.3,59,5.5,2.49,1.92
0.966790165,0.679183941,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,46,4.2,0.963591879,0.687303262,0,0,0,1,1.3,60,5.3,2.34,2.12
0.966790165,0.679183941,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.9,46,4,0.963591879,0.687303262,0,0,0,1,1.3,62,5.3,1.92,1.72
0.966790165,0.679183941,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.9,47,3.7,0.963591879,0.687303262,0,0,0,1,1.4,64,5,1.11,1.19
0.966790165,0.679183941,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.8,48,3.5,0.963591879,0.687303262,0,0,0,1,1.4,65,4.7,0.57,0.64
0.969846262,0.671010038,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.4,38,3.6,0.966790165,0.679183941,0,1,0,0,3.7,54,5.1,0.12,0.27
0.969846262,0.671010038,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1,45,3.2,0.966790165,0.679183941,0,1,0,0,3.2,61,4.7,0.59,1.04
0.969846262,0.671010038,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.7,46,3.1,0.966790165,0.679183941,0,1,0,0,2.8,59,4.6,1.27,1.8
0.969846262,0.671010038,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.5,47,2.6,0.966790165,0.679183941,0,0,1,0,2.6,58,4.9,2.08,2.44
0.969846262,0.671010038,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.6,48,2.2,0.966790165,0.679183941,0,1,0,0,3.5,56,4.9,2.51,2.84
0.969846262,0.671010038,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6.7,48,2.6,0.966790165,0.679183941,1,0,0,0,3.2,52,4.7,2.09,2.95
0.969846262,0.671010038,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.5,49,2.6,0.966790165,0.679183941,1,0,0,0,2.8,49,4.6,1.92,2.89
0.969846262,0.671010038,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,49,2.5,0.966790165,0.679183941,0,1,0,0,2,46,4.2,2.12,2.55
0.969846262,0.671010038,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.7,48,2.1,0.966790165,0.679183941,0,1,0,0,1.9,46,4,1.72,1.31
0.969846262,0.671010038,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,51,1.7,0.966790165,0.679183941,0,0,1,0,1.9,47,3.7,1.19,0.61
0.969846262,0.671010038,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5.2,60,1.5,0.966790165,0.679183941,0,0,1,0,1.8,48,3.5,0.64,0.33
0.972759239,0.662784044,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.3,80,3.4,0.969846262,0.671010038,0,1,0,0,6.4,38,3.6,0.27,0.04
0.972759239,0.662784044,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6.8,87,4.6,0.969846262,0.671010038,0,1,0,0,6.1,45,3.2,1.04,0.12
0.972759239,0.662784044,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.5,86,3.9,0.969846262,0.671010038,0,1,0,0,5.7,46,3.1,1.8,0.26
0.972759239,0.662784044,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.4,84,4.3,0.969846262,0.671010038,1,0,0,0,5.5,47,2.6,2.44,0.61
0.972759239,0.662784044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6.4,82,4.2,0.969846262,0.671010038,0,1,0,0,6.6,48,2.2,2.84,0.45
0.972759239,0.662784044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6.3,81,4,0.969846262,0.671010038,0,1,0,0,6.7,48,2.6,2.95,0.37
0.972759239,0.662784044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6.4,79,3.9,0.969846262,0.671010038,0,1,0,0,6.5,49,2.6,2.89,0.3
0.972759239,0.662784044,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6.5,76,3.8,0.969846262,0.671010038,1,0,0,0,5,49,2.5,2.55,0.2
0.972759239,0.662784044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6.2,73,3.6,0.969846262,0.671010038,1,0,0,0,4.7,48,2.1,1.31,0.21
0.972759239,0.662784044,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5.9,69,3.7,0.969846262,0.671010038,1,0,0,0,5,51,1.7,0.61,0.14
0.972759239,0.662784044,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5.6,66,3.7,0.969846262,0.671010038,1,0,0,0,5.2,60,1.5,0.33,0.08
0.975528209,0.654508464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.8,60,6.2,0.972759239,0.662784044,0,0,1,0,8.3,80,3.4,0.04,0.25
0.975528209,0.654508464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.8,70,6.9,0.972759239,0.662784044,0,1,0,0,6.8,87,4.6,0.12,0.55
0.975528209,0.654508464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.3,69,6.2,0.972759239,0.662784044,0,0,0,1,6.5,86,3.9,0.26,0.48
0.975528209,0.654508464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.7,68,5.9,0.972759239,0.662784044,0,0,0,1,6.4,84,4.3,0.61,1
0.975528209,0.654508464,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5.2,67,5.3,0.972759239,0.662784044,0,0,0,1,6.4,82,4.2,0.45,1.7
0.975528209,0.654508464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.9,66,5.3,0.972759239,0.662784044,0,0,0,1,6.3,81,4,0.37,1.86
0.975528209,0.654508464,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.4,63,5.2,0.972759239,0.662784044,0,0,0,1,6.4,79,3.9,0.3,1.82
0.975528209,0.654508464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.9,60,5.4,0.972759239,0.662784044,0,0,0,1,6.5,76,3.8,0.2,1.85
0.975528209,0.654508464,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.6,60,4.3,0.972759239,0.662784044,0,0,0,1,6.2,73,3.6,0.21,0.98
0.975528209,0.654508464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,60,4,0.972759239,0.662784044,0,0,0,1,5.9,69,3.7,0.14,0.55
0.975528209,0.654508464,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.8,60,3.6,0.972759239,0.662784044,0,0,0,1,5.6,66,3.7,0.08,0.33
0.978152329,0.64618582,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.1,52,3.3,0.975528209,0.654508464,0,0,0,1,6.8,60,6.2,0.25,0.28
0.978152329,0.64618582,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9.1,52,3.7,0.975528209,0.654508464,0,0,0,1,7.8,70,6.9,0.55,0.98
0.978152329,0.64618582,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.3,56,2.5,0.975528209,0.654508464,0,0,0,1,7.3,69,6.2,0.48,1.78
0.978152329,0.64618582,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.9,59,1.9,0.975528209,0.654508464,0,0,0,1,6.7,68,5.9,1,2.48
0.978152329,0.64618582,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7.9,58,2.4,0.975528209,0.654508464,0,0,0,1,5.2,67,5.3,1.7,2.94
0.978152329,0.64618582,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.7,56,2.1,0.975528209,0.654508464,0,0,0,1,4.9,66,5.3,1.86,3.12
0.978152329,0.64618582,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7.4,52,2.2,0.975528209,0.654508464,0,0,0,1,4.4,63,5.2,1.82,2.98
0.978152329,0.64618582,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9.2,52,2.4,0.975528209,0.654508464,0,0,0,1,3.9,60,5.4,1.85,2.63
0.978152329,0.64618582,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9.1,53,2.2,0.975528209,0.654508464,0,0,0,1,3.6,60,4.3,0.98,2.04
0.978152329,0.64618582,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8.9,54,1.8,0.975528209,0.654508464,0,0,0,1,3.5,60,4,0.55,1.22
0.978152329,0.64618582,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8.1,56,1.8,0.975528209,0.654508464,0,0,1,0,2.8,60,3.6,0.33,0.47
0.980630799,0.637818646,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.5,47,4.5,0.978152329,0.64618582,0,1,0,0,9.1,52,3.3,0.28,0.15
0.980630799,0.637818646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12.9,49,4.6,0.978152329,0.64618582,0,1,0,0,9.1,52,3.7,0.98,0.62
0.980630799,0.637818646,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.8,52,3.6,0.978152329,0.64618582,1,0,0,0,8.3,56,2.5,1.78,1.3
0.980630799,0.637818646,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,57,3.6,0.978152329,0.64618582,1,0,0,0,7.9,59,1.9,2.48,2.1
0.980630799,0.637818646,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10.3,58,3,0.978152329,0.64618582,1,0,0,0,7.9,58,2.4,2.94,2.71
0.980630799,0.637818646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,10,55,2.8,0.978152329,0.64618582,1,0,0,0,7.7,56,2.1,3.12,3.01
0.980630799,0.637818646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9.8,53,2.2,0.978152329,0.64618582,1,0,0,0,7.4,52,2.2,2.98,2.71
0.980630799,0.637818646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.9,51,2,0.978152329,0.64618582,1,0,0,0,9.2,52,2.4,2.63,2.6
0.980630799,0.637818646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10.6,51,2,0.978152329,0.64618582,1,0,0,0,9.1,53,2.2,2.04,2.05
0.980630799,0.637818646,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,10.3,52,1.6,0.978152329,0.64618582,1,0,0,0,8.9,54,1.8,1.22,1.39
0.980630799,0.637818646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10.1,53,1.5,0.978152329,0.64618582,1,0,0,0,8.1,56,1.8,0.47,0.63
0.982962864,0.629409491,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.200001,69,3.5,0.980630799,0.637818646,0,0,1,0,13.5,47,4.5,0.15,0.31
0.982962864,0.629409491,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15.6,71,4.7,0.980630799,0.637818646,0,0,0,1,12.9,49,4.6,0.62,1.09
0.982962864,0.629409491,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,15.1,74,4.6,0.980630799,0.637818646,0,0,0,1,11.8,52,3.6,1.3,1.85
0.982962864,0.629409491,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,14.7,78,5.1,0.980630799,0.637818646,0,0,0,1,11,57,3.6,2.1,2.45
0.982962864,0.629409491,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14.4,81,5.5,0.980630799,0.637818646,0,0,0,1,10.3,58,3,2.71,2.72
0.982962864,0.629409491,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,14.4,82,5.3,0.980630799,0.637818646,0,0,0,1,10,55,2.8,3.01,2.69
0.982962864,0.629409491,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14.5,82,4.7,0.980630799,0.637818646,0,0,0,1,9.8,53,2.2,2.71,2.77
0.982962864,0.629409491,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15.3,83,4.7,0.980630799,0.637818646,0,0,0,1,10.9,51,2,2.6,2.38
0.982962864,0.629409491,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,15.4,84,4.6,0.980630799,0.637818646,0,0,0,1,10.6,51,2,2.05,1.68
0.982962864,0.629409491,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,15,83,7.9,0.980630799,0.637818646,0,0,0,1,10.3,52,1.6,1.39,0.42
