서울특별시 강남구 도곡푸르지오 102동 949-2,127.0331864,37.48787129999999
서울특별시 강남구 도곡푸르지오 949-1,127.0331864,37.48787129999999
서울특별시 강남구 도곡현대힐스테이트 101동 183,127.038938,37.4891565
서울특별시 강남구 도곡현대힐스테이트 102동 183-7,127.038938,37.4891565
서울특별시 강남구 동구싼타빌 108-2,127.0251284,37.5229337
서울특별시 강남구 동민맥스빌A동 938-11,127.0556861,37.4978501
서울특별시 강남구 동민맥스빌B동 938-13,127.0556861,37.4978501
서울특별시 강남구 동부센트레빌 275,127.0375764,37.51029279999999
서울특별시 강남구 동부센트레빌 670,127.0560051,37.4931113
서울특별시 강남구 동부센트레빌 716,127.0494088,37.50234950000001
서울특별시 강남구 동양 920-32,127.0473248,37.5172363
서울특별시 강남구 동양파라곤 245,127.0381318,37.5146811
서울특별시 강남구 동양파라곤 69-18,127.0381318,37.5146811
서울특별시 강남구 동원스위트뷰역삼 745-13,127.0307592,37.4963014
서울특별시 강남구 동익 738,127.0966796,37.4852813
서울특별시 강남구 동일파크스위트 100-14,127.0657957,37.5162092
서울특별시 강남구 동현아파트 1~6 105,127.0363736,37.5193396
서울특별시 강남구 두산위브1단지 252-1,127.038604,37.5134313
서울특별시 강남구 두산위브2단지 258,127.0383818,37.5125147
서울특별시 강남구 두영 216-1,127.0323824,37.5121258
서울특별시 강남구 래미안 개포 루체하임 741,127.0798012,37.4896064
서울특별시 강남구 래미안 대치 하이스턴 985,127.063688,37.499908
서울특별시 강남구 래미안(201동) 102,127.063296,37.515987
서울특별시 강남구 래미안강남힐즈 611,127.098004,37.472441
서울특별시 강남구 래미안그레이튼 763-16,127.0482989,37.4964269
서울특별시 강남구 래미안그레이튼(진달래2차) 762-3,127.0472148,37.4951837
서울특별시 강남구 래미안대치팰리스 1027,127.05842,37.492505
서울특별시 강남구 래미안도곡카운티 538-3,127.0471811,37.4939742
서울특별시 강남구 래미안삼성1차 103-22,127.063296,37.515987
서울특별시 강남구 래미안삼성1차(105) 105,127.063296,37.515987
서울특별시 강남구 래미안삼성2차 7-3,127.0433812,37.5160699
서울특별시 강남구 래미안신사 506-9,127.0196559,37.5201107
서울특별시 강남구 래미안청담로이뷰 134,127.0561536,37.5244098
서울특별시 강남구 래미안펜타빌 713-7,127.0475479,37.500683
서울특별시 강남구 래미안포레 NA,127.107705,37.476164
서울특별시 강남구 럭키(462) 462,127.0462707,37.486157
서울특별시 강남구 럭키(963) 963,127.0883003,37.4912829
서울특별시 강남구 레미안삼성1차(104) 104-10,127.063296,37.515987
서울특별시 강남구 로데오현대 658,127.0372149,37.5266796
서울특별시 강남구 로덴하우스 웨스트빌리지 462-2,127.046509,37.485827
서울특별시 강남구 로얄빌리지 644-6,127.034518,37.5015033
서울특별시 강남구 롯데캐슬 893,127.0563803,37.5047382
서울특별시 강남구 롯데캐슬노블 835-68,127.0355494,37.4923227
서울특별시 강남구 롯데캐슬리베 1025,127.0539919,37.49615590000001
서울특별시 강남구 롯데캐슬모닝 551-28,127.0366049,37.4902118
서울특별시 강남구 롯데캐슬프레미어 11,127.0448282,37.5148983
서울특별시 강남구 리갈팰리스 626,127.0306601,37.5235688
서울특별시 강남구 리츠빌 787-4,127.0521857,37.5264022
서울특별시 강남구 리치타운 1204-5,127.0347724,37.46652030000001
서울특별시 강남구 리치타워 604,127.0495198,37.5050436
서울특별시 강남구 마블하우스 267-23,127.0497526,37.5212365
서울특별시 강남구 마일스디오빌 58-2,127.0289383,37.5137366
서울특별시 강남구 마크힐스이스트윙 130-7,127.0473248,37.5172363
서울특별시 강남구 매봉삼성 966,127.0488804,37.4890908
서울특별시 강남구 메트로 901-51,127.0473248,37.5172363
서울특별시 강남구 명인갤러리 729-37,127.0344605,37.4946449
서울특별시 강남구 명인갤러리2차 732-25,127.0423263,37.4975999
서울특별시 강남구 목련타운 716,127.085378,37.48490779999999
서울특별시 강남구 목화 105-6,127.040144,37.521908
서울특별시 강남구 미성1차 414,127.0203555,37.5252628
서울특별시 강남구 미성2차 397,127.0199989,37.5251822
서울특별시 강남구 미켈란107 107,127.0606852,37.5145426
서울특별시 강남구 미켈란147 147-2,127.0559912,37.5132094
서울특별시 강남구 범신칼릭스빌 125,127.0473248,37.5172363
서울특별시 강남구 베스젠빌 633,127.0473248,37.5172363
서울특별시 강남구 벨라빌 193-42,127.0376863,37.4860446
서울특별시 강남구 벨러스빌 47-11,127.022596,37.5238332
서울특별시 강남구 브라운스톤 43-3,127.0243832,37.5131255
서울특별시 강남구 브라운스톤역삼 747-5,127.0378824,37.4955723
서울특별시 강남구 빌폴라리스 129-7,127.0535438,37.5260964
서울특별시 강남구 삼부아그레빌 98-11,127.0641292,37.5179312
서울특별시 강남구 삼부아파트 102동 99,127.0655735,37.5170424
서울특별시 강남구 삼부아파트(101동) 99-13,127.0655735,37.5170424
서울특별시 강남구 삼성 161,127.0621332,37.5142423
서울특별시 강남구 삼성 626,127.0565207,37.5139848
서울특별시 강남구 삼성 747,127.0565207,37.5139848
서울특별시 강남구 삼성2차 1014-1,127.0575193,37.497017
서울특별시 강남구 삼성3차 1016-2,127.0597968,37.4974336
서울특별시 강남구 삼성그랑빌 150-20,127.063149,37.508861
서울특별시 강남구 삼성동 롯데캐슬 킹덤 43,127.0477976,37.5129593
서울특별시 강남구 삼성동대성유니드 129,127.0540749,37.50845990000001
서울특별시 강남구 삼성동드림하우스 47-18,127.0517763,37.5062727
서울특별시 강남구 삼성동라테라스 110-2,127.0531592,37.5071101
서울특별시 강남구 삼성동롯데아파트 17,127.0487973,37.51759759999999
서울특별시 강남구 삼성동브라운스톤레전드 8-2,127.0423523,37.5154901
서울특별시 강남구 삼성동센트럴아이파크 188,127.0510708,37.5153685
서울특별시 강남구 삼성동신도브래뉴 121-38,127.053436,37.5103486
서울특별시 강남구 삼성동신영지웰 114-11,127.0488531,37.5114317
서울특별시 강남구 삼성동씨엘케이 3-2,127.0565207,37.5139848
서울특별시 강남구 삼성동에스케이뷰 101,127.0648514,37.5162925
서울특별시 강남구 삼성동중앙하이츠빌리지 14-1,127.0463532,37.5159589
서울특별시 강남구 삼성동한솔아파트 4-6,127.0455489,37.5173694
서울특별시 강남구 삼성동헤렌하우스2(82-1) 82-1,127.0455771,37.5113353
서울특별시 강남구 삼성동헤렌하우스2(82-4) 82-4,127.0455771,37.5113353
서울특별시 강남구 삼성동힐스테이트 1단지 16-2,127.048439,37.516235400000006
서울특별시 강남구 삼성래미안 91-5,127.05112,37.48966619999999
서울특별시 강남구 삼성리치빌1 52-9,127.0512137,37.5183198
서울특별시 강남구 삼성벨라스빌 29-19,127.0458255,37.5142924
서울특별시 강남구 삼성빌라트 79-5,127.0312991,37.51668069999999
서울특별시 강남구 삼성아셈 150-5,127.0550191,37.5115985
서울특별시 강남구 삼성오네뜨 127-5,127.0543927,37.5095521
서울특별시 강남구 삼성웰피아 130-2,127.0503809,37.5053214
서울특별시 강남구 삼성청담공원아파트 60,127.05055780000001,37.5222908
서울특별시 강남구 삼성청담아파트 42,127.0477974,37.5194307
서울특별시 강남구 삼성파크 126,127.0538249,37.5092098
서울특별시 강남구 삼성팰리스(71-16) 71-16,127.0533289,37.5143649
서울특별시 강남구 삼성펠리스 129-5,127.0533289,37.5143649
서울특별시 강남구 삼성풍림2차아파트 104,127.0624009,37.5159319
서울특별시 강남구 삼익 708,127.0422154,37.4909063
서울특별시 강남구 삼익 869,127.0422154,37.4909063
서울특별시 강남구 삼익대청아파트 12,127.0753177,37.4940505
서울특별시 강남구 삼호 540,127.0456769,37.4934512
서울특별시 강남구 삼호빌라A동 113-16,127.048745,37.5272274
서울특별시 강남구 삼호빌라B동 113-23,127.0487,37.5270545
서울특별시 강남구 삼호빌라씨동 104-5,126.9916091,37.4966269
서울특별시 강남구 삼환SOGOOD 938-16,127.0558805,37.497628
서울특별시 강남구 삼환아파트101동 10,127.0475873,37.5217307
서울특별시 강남구 상록수 734,127.0576076,37.5224076
서울특별시 강남구 상아아파트 19-4,127.0499917,37.5175421
서울특별시 강남구 상지리츠빌 176-1,127.0399927,37.5150978
서울특별시 강남구 상지리츠빌(127-16) 127-16,127.0399927,37.5150978
서울특별시 강남구 상지리츠빌(1호라인) 761-9,127.0022473,37.482851
서울특별시 강남구 상지리츠빌(2호라인) 761,127.0399927,37.5150978
서울특별시 강남구 상지리츠빌10차 122-1,127.0399927,37.5150978
서울특별시 강남구 상지리츠빌4A 114,127.0399927,37.5150978
서울특별시 강남구 상지리츠빌5A 127-12,127.0399927,37.5150978
서울특별시 강남구 상지리츠빌5B 127-37,127.0399927,37.5150978
서울특별시 강남구 상지리츠빌6 106-1,127.0399927,37.5150978
서울특별시 강남구 상지리츠빌역삼2차 761-3,127.0458815,37.4966835
서울특별시 강남구 상지리츠빌카일룸(1009-4) 1009-4,127.0399927,37.5150978
서울특별시 강남구 상지리츠빌카일룸2차 128-18,127.0543543,37.5264861
서울특별시 강남구 상지리츠빌카일룸3차 129-16,127.05338,37.5253467
서울특별시 강남구 상지카일룸 128,127.0542132,37.526791
서울특별시 강남구 새롬(1164-12) 1164-12,127.0531037,37.473242
서울특별시 강남구 새롬(1164-13) 1164-13,127.0450967,37.5079381
서울특별시 강남구 새롬(1164-14) 1164-14,127.0531037,37.473242
서울특별시 강남구 샘터마을 718,127.0826306,37.4842936
서울특별시 강남구 서광아파트 2,127.0430479,37.517041999999996
서울특별시 강남구 석탑아파트101동 3-3,127.0448811,37.5174587
서울특별시 강남구 선경1차(1동-7동) 506,127.0627752,37.4924163
서울특별시 강남구 선경2차(8동-12동) 506,127.0627752,37.4924163
서울특별시 강남구 선경3차 602,127.0627752,37.4924163
서울특별시 강남구 선릉역 풍림아이원레몬 890-54,127.051482,37.5041457
서울특별시 강남구 선릉역대우아이빌(890-49) 890-49,127.048957,37.504487
서울특별시 강남구 성영forU 681-46,127.0421038,37.5092096
서울특별시 강남구 성원대치2단지아파트 12,127.0753177,37.4940505
서울특별시 강남구 세곡리엔파크(3단지) 516,127.1044601,37.463633
서울특별시 강남구 세곡푸르지오 533,127.1073203,37.46927120000001
서울특별시 강남구 세방타운하우스 64-7,127.064168,37.5084428
서울특별시 강남구 세방하이빌1 771-4,127.0427707,37.4973222
서울특별시 강남구 세방하이빌2 771-14,127.0427707,37.4973222
서울특별시 강남구 세연파크뷰 929-8,127.0653265,37.4974576
서울특별시 강남구 세영팔레스타운 975-20,127.0622965,37.5005166
서울특별시 강남구 세종빌라트 791-23,127.0388545,37.4941281
서울특별시 강남구 수서 711,127.1026224,37.4903266
서울특별시 강남구 수서한아름 712,127.1036464,37.489418
서울특별시 강남구 스위트캐슬레지던스 55,127.03258,37.513566
서울특별시 강남구 시영 656,127.0542624,37.4785609
서울특별시 강남구 시티(A동) 97,127.0473248,37.5172363
서울특별시 강남구 시티(B동) 97-2,127.0473248,37.5172363
서울특별시 강남구 신동아 134-16,127.0586815,37.5229385
서울특별시 강남구 신동아 736,127.0983474,37.4870719
서울특별시 강남구 신동아(22) 22,127.0227778,37.5147222
서울특별시 강남구 신동아듀크빌 99-11,127.0654083,37.5173799
서울특별시 강남구 신동아빌라트 141-6,127.0447975,37.5273186
서울특별시 강남구 신사 아크존2 606-2,127.0546182,37.5234078
서울특별시 강남구 신사동닛시빌라트 634-14,127.0222168,37.5196015
서울특별시 강남구 신사동씨티빌 523-4,127.0252724,37.5226879
서울특별시 강남구 신사아이빌 522,127.0196559,37.5201107
서울특별시 강남구 신사파크빌A동 562,127.022883,37.524124
서울특별시 강남구 신사파크빌B동 562-24,127.0261606,37.5202358
서울특별시 강남구 신성미소시티 904-10,127.0564081,37.5025163
서울특별시 강남구 신성아파트 101동 622,127.0320765,37.5262074
서울특별시 강남구 신현대11차 433,127.0972919,37.5433453
서울특별시 강남구 신현대12차 434,127.1029857,37.5449286
서울특별시 강남구 신현대9차 426,127.0351314,37.5302482
서울특별시 강남구 쌍용 103,127.0381317,37.5195972
서울특별시 강남구 쌍용 655-3,127.0473248,37.5172363
서울특별시 강남구 쌍용대치2 65,127.0698514,37.499378
"서울특별시 강남구 쌍용대치아파트1동, 2동, 3동, 5동, 6동 66",127.0847657,37.528708
서울특별시 강남구 쌍용플래티넘 117,127.0517546,37.5122834
서울특별시 강남구 쌍용플레티넘밸류 826-37,127.0303738,37.49541670000001
서울특별시 강남구 쎄비앙 101동 778,127.0428541,37.4956835
서울특별시 강남구 쎄비앙 102동 778-5,127.0428541,37.4956835
서울특별시 강남구 씨티2차(201동) 104-19,127.0265071,37.531651599999996
서울특별시 강남구 씨티2차(202동) 104-13,127.0489359,37.5283185
서울특별시 강남구 씨티3차 105,127.0535056,37.5269087
서울특별시 강남구 아델하우스 64-5,127.0524359,37.5169589
서울특별시 강남구 아람손프라자/비바빌 1164-7,127.0474699,37.5175282
서울특별시 강남구 아름빌(889-74) 889-74,127.0506031,37.5033772
서울특별시 강남구 아셈 108-1,127.0620183,37.5150982
서울특별시 강남구 아이파크 87,127.0591595,37.5180985
서울특별시 강남구 아카데미스위트1 467-7,127.0519645,37.4889623
서울특별시 강남구 아크로힐스논현 276-1,127.040164,37.5091805
서울특별시 강남구 아펠바움 99-3,127.0648791,37.5179312
서울특별시 강남구 알파임하우스1 649-5,127.0240221,37.5141531
서울특별시 강남구 압구정 Ainvill 590-7,127.0302926,37.531684
서울특별시 강남구 압구정대원칸타빌아파트 659,127.0371871,37.5274851
서울특별시 강남구 압구정케이씨씨(622-1) 622-1,127.0324376,37.5260963
서울특별시 강남구 압구정하이츠파크 632,127.0336598,37.5237077
서울특별시 강남구 압구정화이트빌 591-11,127.0302926,37.531684
서울특별시 강남구 에버그린 166-4,127.0510637,37.48706019999999
서울특별시 강남구 에벤에셀빌라트 685-19,127.0426023,37.5074358
서울특별시 강남구 에스케이허브젠 831-45,127.031022,37.4936558
서울특별시 강남구 엘에이치강남아이파크 602,127.1017461,37.4737864
서울특별시 강남구 엘지빌라 104-2,127.0473248,37.5172363
서울특별시 강남구 역삼 I'PARK 713-11,127.0478813,37.4999609
서울특별시 강남구 역삼2차아이파크 765-32,127.0516032,37.4967669
서울특별시 강남구 역삼동골든베리힐 667-1,127.0356045,37.5047101
서울특별시 강남구 역삼동그린비 656-32,127.0440037,37.5069886
서울특별시 강남구 역삼동우정에쉐르1 826-29,127.0301331,37.4962666
서울특별시 강남구 역삼동월드메르디앙 795-41,127.0384102,37.4927116
서울특별시 강남구 역삼동프라임 664-21,127.039493,37.5052934
서울특별시 강남구 역삼동하나빌 681-26,127.0412705,37.5092096
서울특별시 강남구 역삼디오슈페리움 832-5,127.0309387,37.492156
서울특별시 강남구 역삼래미안 757,127.0499616,37.4972813
서울특별시 강남구 역삼르비앙1 835-12,127.0353272,37.4917672
서울특별시 강남구 역삼엔스위트102동 656-31,127.0327162,37.4948779
서울특별시 강남구 역삼열성카이스빌 836-35,127.0373932,37.4999072
서울특별시 강남구 역삼예명 664-5,127.0384654,37.5049323
서울특별시 강남구 역삼우성 633-11,127.0311328,37.5019603
서울특별시 강남구 역삼우성 934-10,127.0369104,37.4884065
서울특별시 강남구 역삼우정에쉐르2 707-18,127.0458514,37.5026762
서울특별시 강남구 역삼이안애비 777-49,127.0373932,37.4999072
서울특별시 강남구 역삼자이 711-3,127.0445493,37.5006505
서울특별시 강남구 역삼푸르지오 754-1,127.0472703,37.4976556
서울특별시 강남구 연세리버빌 102-7,127.0486655,37.5231998
서울특별시 강남구 연세리버빌3 104,127.0486655,37.5231998
서울특별시 강남구 연세리버테라스 102,127.0305466,37.5207884
서울특별시 강남구 연세빌라(102-6) 102-6,127.0519635,37.5260966
서울특별시 강남구 연세빌라(59-16) 59-16,127.0519635,37.5260966
서울특별시 강남구 연세청담파크빌 59-21,127.0513525,37.5221527
서울특별시 강남구 연세힐하우스1 102-2,127.0473248,37.5172363
서울특별시 강남구 영무예다음 122-7,127.052325,37.5103763
서울특별시 강남구 영풍마드레빌 36,127.0443663,37.5186457
서울특별시 강남구 예지인 828-11,127.0481033,37.5056546
서울특별시 강남구 예지향 728-52,127.0414097,37.4979332
서울특별시 강남구 요진와이시티미니 727-9,127.0392163,37.4974265
서울특별시 강남구 우림루미아트 75-3,127.0542691,37.5137926
서울특별시 강남구 우림루미아트1 706-11,127.0434927,37.5021272
서울특별시 강남구 우림루미아트2 706-10,127.0434927,37.5021272
서울특별시 강남구 우민 107-44,127.0373262,37.5178196
서울특별시 강남구 우성 180-6,127.056909,37.476658
서울특별시 강남구 우성4 465,127.0703247,37.4994947
서울특별시 강남구 우성7 615,127.0703247,37.4994947
서울특별시 강남구 우성8 179,127.062408,37.4882403
"서울특별시 강남구 우성9차아파트 901동, 902동 651-1",127.0569914,37.4850186
서울특별시 강남구 우성리빙텔 467-10,127.0526589,37.4884346
서울특별시 강남구 우성빌라트 797-12,127.0391601,37.49437810000001
서울특별시 강남구 우성사원5 463-1,127.0476317,37.4858237
서울특별시 강남구 우성아파트 11-25,127.0468252,37.5216804
서울특별시 강남구 우성캐릭터199 467-24,127.0517581,37.4869807
서울특별시 강남구 우성캐릭터빌 467-18,127.0517581,37.4869807
서울특별시 강남구 우정에쉐르 3-8,127.0442978,37.5170976
서울특별시 강남구 우정에쉐르 950,127.0622577,37.5068204
서울특별시 강남구 우정에쉐르2 144-10,127.0548248,37.5070157
서울특별시 강남구 우정에쉐르3 707-15,127.0451754,37.5024377
서울특별시 강남구 우정에쉐르멤버스 708-31,127.0483533,37.5030994
서울특별시 강남구 우찬현대(1260-11) 1260-11,127.0238274,37.523652
서울특별시 강남구 우찬현대(1260-2) 1260-2,127.0238274,37.523652
서울특별시 강남구 우찬현대(1260-4) 1260-4,127.0238274,37.523652
서울특별시 강남구 울트라멤버스 162-4,127.0467428,37.4876568
서울특별시 강남구 원팰리스 952-14,127.0339941,37.4861845
서울특별시 강남구 월드메르디앙101동 200-1,127.0435765,37.4871012
서울특별시 강남구 월드메르디앙102동 200-5,127.0435765,37.4871012
서울특별시 강남구 월드쉐르빌 138-9,127.0261053,37.5101814
서울특별시 강남구 유로미아파트B동 547-8,127.0229664,37.523402
서울특별시 강남구 은마 316,127.0653265,37.4974576
서울특별시 강남구 은탑리더스카운티 44-6,127.031682,37.5132874
서울특별시 강남구 은하수 759-1,127.0268953,37.5031582
서울특별시 강남구 이니그마빌 94,127.043381,37.52556879999999
서울특별시 강남구 이산 194-22,127.029591,37.5067872
서울특별시 강남구 이스턴오피스텔 735-15,127.0331045,37.5149865
서울특별시 강남구 이안애2차 130-6,127.0473248,37.5172363
서울특별시 강남구 이안애빌 130,127.0546696,37.5189151
서울특별시 강남구 이움빌라 229-13,127.0323561,37.5076037
서울특별시 강남구 장자울아파트 593-21,127.0297435,37.5224578
서울특별시 강남구 정원 828-46,127.0473248,37.5172363
서울특별시 강남구 제이빌 108-2,127.0207724,37.5155696
서울특별시 강남구 조이너스 747-1,127.0373824,37.4958223
서울특별시 강남구 조이너스 도곡 950-19,127.0351034,37.4869498
서울특별시 강남구 좋은사람좋은집 706-12,127.043878,37.5022102
서울특별시 강남구 주풍파크빌 113-17,127.0473248,37.5172363
서울특별시 강남구 중명하니빌 965,127.0389103,37.4858513
