기준_년_코드,기준_분기_코드,행정동_코드,행정동_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,보정영업지수1,보정영업지수2,보정영업지수3,보정영업지수4
2019,4,11290575,동선동,LL,다이나믹,98,50,110,54,0.858135625,0.092049594,0.009873879,0.001059141
2019,4,11290555,삼선동,LH,상권확장,106,54,110,54,0.683609555,0.116830506,0.019966613,0.003412342
2019,4,11290525,성북동,LH,상권확장,105,62,110,54,2.221731054,0.379699144,0.064891491,0.011090111
2019,4,11260690,신내2동,LL,다이나믹,101,50,110,54,0.536334766,0.057530996,0.006171175,0.000661963
2019,4,11260680,신내1동,LL,다이나믹,98,50,110,54,0.858135625,0.092049594,0.009873879,0.001059141
2019,4,11260660,망우3동,LL,다이나믹,109,48,110,54,-0.536334766,-0.057530996,-0.006171175,-0.000661963
2019,4,11260655,망우본동,HL,상권축소,114,51,110,54,-1.596201822,-0.363980037,-0.082997943,-0.018925924
2019,4,11260630,묵2동,LL,다이나믹,102,51,110,54,0.536334766,0.057530996,0.006171175,0.000661963
2019,4,11260620,묵1동,LL,다이나믹,95,52,110,54,1.394470391,0.14958059,0.016045054,0.001721104
2019,4,11260610,중화2동,HL,상권축소,113,51,110,54,-1.368172991,-0.311982889,-0.071141094,-0.01622222
2019,4,11260600,중화1동,HL,상권축소,110,51,110,54,-0.684086495,-0.155991444,-0.035570547,-0.00811111
2019,4,11260590,상봉2동,LL,다이나믹,108,51,110,54,-0.107266953,-0.011506199,-0.001234235,-0.000132393
2019,4,11260580,상봉1동,LL,다이나믹,92,50,110,54,1.501737344,0.161086789,0.017279289,0.001853497
2019,4,11260575,면목3.8동,LL,다이나믹,105,49,110,54,0,0,0,0
2019,4,11260570,면목7동,HL,상권축소,117,50,110,54,-2.508317149,-0.571968629,-0.130425338,-0.029740738
2019,4,11260565,면목본동,LL,다이나믹,108,49,110,54,-0.321800859,-0.034518598,-0.003702705,-0.000397178
2019,4,11260550,면목5동,HL,상권축소,119,53,110,54,-2.280288318,-0.519971481,-0.118568489,-0.027037034
2019,4,11260540,면목4동,LL,다이나믹,108,51,110,54,-0.107266953,-0.011506199,-0.001234235,-0.000132393
2019,4,11260520,면목2동,HL,상권축소,114,49,110,54,-2.052259486,-0.467974333,-0.10671164,-0.024333331
2019,4,11230750,이문2동,HH,정체,117,57,110,54,-0.40068844,-0.040137806,-0.004020689,-0.000402761
2019,4,11230740,이문1동,HH,정체,117,59,110,54,-0.20034422,-0.020068903,-0.002010344,-0.00020138
2019,4,11230730,휘경2동,LL,다이나믹,99,53,110,54,1.072669532,0.115061992,0.012342349,0.001323926
2019,4,11230720,휘경1동,HL,상권축소,116,53,110,54,-1.596201822,-0.363980037,-0.082997943,-0.018925924
2019,4,11230710,회기동,LL,다이나믹,94,49,110,54,1.179936485,0.126568192,0.013576584,0.001456319
2019,4,11230705,청량리동,HH,정체,159,61,110,54,-4.207228619,-0.421446968,-0.042217232,-0.004228989
2019,4,11230660,장안2동,LL,다이나믹,108,49,110,54,-0.321800859,-0.034518598,-0.003702705,-0.000397178
2019,4,11230650,장안1동,HL,상권축소,116,51,110,54,-2.052259486,-0.467974333,-0.10671164,-0.024333331
2019,4,11230610,답십리2동,HH,정체,140,62,110,54,-2.203786419,-0.220757936,-0.022113788,-0.002215185
2019,4,11230600,답십리1동,HH,정체,111,56,110,54,0.10017211,0.010034452,0.001005172,0.00010069
2019,4,11230570,전농2동,HL,상권축소,124,53,110,54,-3.420432476,-0.779957222,-0.177852734,-0.040555551
2019,4,11230560,전농1동,LH,상권확장,110,56,110,54,0.341804777,0.058415253,0.009983306,0.001706171
2019,4,11230545,제기동,HH,정체,140,71,110,54,-1.30223743,-0.130447871,-0.013067238,-0.001308973
2019,4,11230536,용신동,HH,정체,122,57,110,54,-0.90154899,-0.090310065,-0.00904655,-0.000906212
2019,4,11215870,구의3동,HH,정체,117,55,110,54,-0.60103266,-0.06020671,-0.006031033,-0.000604141
2019,4,11215860,구의2동,LH,상권확장,105,56,110,54,1.196316721,0.204453385,0.034941572,0.005971598
2019,4,11215850,구의1동,HL,상권축소,114,50,110,54,-1.824230654,-0.415977185,-0.094854792,-0.021629627
2019,4,11215847,자양4동,LL,다이나믹,101,52,110,54,0.750868672,0.080543395,0.008639645,0.000926748
2019,4,11215840,자양3동,LL,다이나믹,99,52,110,54,0.965402578,0.103555793,0.011108114,0.001191534
2019,4,11215830,자양2동,LL,다이나믹,110,52,110,54,-0.214533906,-0.023012398,-0.00246847,-0.000264785
2019,4,11215820,자양1동,LL,다이나믹,108,52,110,54,0,0,0,0
2019,4,11215810,광장동,LL,다이나믹,97,53,110,54,1.287203438,0.138074391,0.014810819,0.001588711
2019,4,11215780,능동,LL,다이나믹,105,53,110,54,0.429067813,0.046024797,0.00493694,0.00052957
2019,4,11215770,중곡4동,LL,다이나믹,108,53,110,54,0.107266953,0.011506199,0.001234235,0.000132393
2019,4,11215760,중곡3동,LL,다이나믹,103,50,110,54,0.321800859,0.034518598,0.003702705,0.000397178
2019,4,11215750,중곡2동,LL,다이나믹,103,50,110,54,0.321800859,0.034518598,0.003702705,0.000397178
2019,4,11215740,중곡1동,LL,다이나믹,110,52,110,54,-0.214533906,-0.023012398,-0.00246847,-0.000264785
2019,4,11215730,군자동,LL,다이나믹,107,52,110,54,0.107266953,0.011506199,0.001234235,0.000132393
2019,4,11215710,화양동,LL,다이나믹,91,50,110,54,1.609004297,0.172592989,0.018513524,0.001985889
2019,4,11200790,용답동,HH,정체,133,58,110,54,-1.90327009,-0.190654581,-0.019098272,-0.001913114
2019,4,11200720,송정동,HH,정체,126,55,110,54,-1.50258165,-0.150516774,-0.015077583,-0.001510353
2019,4,11200690,성수2가3동,LH,상권확장,96,56,110,54,2.73443822,0.467322024,0.07986645,0.013649367
2019,4,11200670,성수2가1동,LL,다이나믹,107,53,110,54,0.214533906,0.023012398,0.00246847,0.000264785
2019,4,11200660,성수1가2동,LH,상권확장,87,54,110,54,3.930754941,0.671775409,0.114808022,0.019620965
2019,4,11200650,성수1가1동,LH,상권확장,104,55,110,54,1.196316721,0.204453385,0.034941572,0.005971598
2019,4,11200645,옥수동,LL,다이나믹,97,52,110,54,1.179936485,0.126568192,0.013576584,0.001456319
2019,4,11200620,금호4가동,HH,정체,113,58,110,54,0.10017211,0.010034452,0.001005172,0.00010069
2019,4,11200615,금호2.3가동,LH,상권확장,110,60,110,54,1.025414332,0.175245759,0.029949919,0.005118513
2019,4,11200590,금호1가동,HH,정체,112,55,110,54,-0.10017211,-0.010034452,-0.001005172,-0.00010069
2019,4,11200580,응봉동,LH,상권확장,108,55,110,54,0.512707166,0.087622879,0.014974959,0.002559256
2019,4,11200570,행당2동,LL,다이나믹,87,52,110,54,2.252606016,0.241630184,0.025918934,0.002780245
2019,4,11200560,행당1동,LH,상권확장,98,54,110,54,2.050828665,0.350491518,0.059899838,0.010237025
2019,4,11200550,사근동,LH,상권확장,89,55,110,54,3.759852552,0.642567782,0.109816369,0.01876788
2019,4,11200540,마장동,HH,정체,127,73,110,54,0.20034422,0.020068903,0.002010344,0.00020138
2019,4,11200535,왕십리도선동,LH,상권확장,88,54,110,54,3.759852552,0.642567782,0.109816369,0.01876788
2019,4,11200520,왕십리2동,LH,상권확장,107,55,110,54,0.683609555,0.116830506,0.019966613,0.003412342
2019,4,11170700,보광동,HH,정체,114,55,110,54,-0.30051633,-0.030103355,-0.003015517,-0.000302071
2019,4,11170690,서빙고동,HH,정체,128,63,110,54,-0.90154899,-0.090310065,-0.00904655,-0.000906212
2019,4,11170685,한남동,LH,상권확장,99,54,110,54,1.879926276,0.321283891,0.054908184,0.00938394
2019,4,11170660,이태원2동,LL,다이나믹,88,49,110,54,1.823538204,0.195605387,0.020981994,0.002250675
2019,4,11170650,이태원1동,HH,정체,125,62,110,54,-0.70120477,-0.070241161,-0.007036205,-0.000704832
2019,4,11170640,이촌2동,HH,정체,137,75,110,54,-0.60103266,-0.06020671,-0.006031033,-0.000604141
2019,4,11170630,이촌1동,HH,정체,143,66,110,54,-2.10361431,-0.210723484,-0.021108616,-0.002114495
2019,4,11170625,한강로동,HH,정체,130,57,110,54,-1.70292587,-0.170585677,-0.017087927,-0.001711734
2019,4,11170590,용문동,HH,정체,117,54,110,54,-0.70120477,-0.070241161,-0.007036205,-0.000704832
2019,4,11170580,효창동,HH,정체,124,64,110,54,-0.40068844,-0.040137806,-0.004020689,-0.000402761
2019,4,11170570,원효로2동,HH,정체,132,55,110,54,-2.10361431,-0.210723484,-0.021108616,-0.002114495
2019,4,11170560,원효로1동,HH,정체,122,56,110,54,-1.0017211,-0.100344516,-0.010051722,-0.001006902
2019,4,11170555,청파동,HH,정체,117,54,110,54,-0.70120477,-0.070241161,-0.007036205,-0.000704832
2019,4,11170530,남영동,HH,정체,118,59,110,54,-0.30051633,-0.030103355,-0.003015517,-0.000302071
2019,4,11170520,용산2가동,LL,다이나믹,85,52,110,54,2.467139923,0.264642583,0.028387404,0.00304503
2019,4,11170510,후암동,LH,상권확장,105,62,110,54,2.221731054,0.379699144,0.064891491,0.011090111
2019,4,11140680,중림동,HH,정체,119,62,110,54,-0.10017211,-0.010034452,-0.001005172,-0.00010069
2019,4,11140670,황학동,HH,정체,133,69,110,54,-0.80137688,-0.080275613,-0.008041378,-0.000805522
2019,4,11140665,동화동,HH,정체,111,54,110,54,-0.10017211,-0.010034452,-0.001005172,-0.00010069
2019,4,11140650,신당5동,HH,정체,113,56,110,54,-0.10017211,-0.010034452,-0.001005172,-0.00010069
2019,4,11140645,청구동,LH,상권확장,104,54,110,54,1.025414332,0.175245759,0.029949919,0.005118513
2019,4,11140635,약수동,HH,정체,112,58,110,54,0.20034422,0.020068903,0.002010344,0.00020138
2019,4,11140625,다산동,LH,상권확장,109,57,110,54,0.683609555,0.116830506,0.019966613,0.003412342
2019,4,11140615,신당동,HH,정체,111,65,110,54,1.0017211,0.100344516,0.010051722,0.001006902
2019,4,11140605,을지로동,HH,정체,162,72,110,54,-3.405851739,-0.341171355,-0.034175854,-0.003423467
2019,4,11140590,광희동,HH,정체,144,58,110,54,-3.005163299,-0.301033549,-0.030155166,-0.003020707
2019,4,11140580,장충동,HH,정체,133,62,110,54,-1.50258165,-0.150516774,-0.015077583,-0.001510353
2019,4,11140570,필동,HH,정체,132,59,110,54,-1.70292587,-0.170585677,-0.017087927,-0.001711734
2019,4,11140550,명동,HH,정체,141,57,110,54,-2.804819079,-0.280964645,-0.028144821,-0.002819326
2019,4,11140540,회현동,HH,정체,153,69,110,54,-2.804819079,-0.280964645,-0.028144821,-0.002819326
2019,4,11140520,소공동,HH,정체,147,69,110,54,-2.203786419,-0.220757936,-0.022113788,-0.002215185
2019,4,11110710,숭인2동,HL,상권축소,121,49,110,54,-3.648461308,-0.83195437,-0.189709583,-0.043259255
2019,4,11110700,숭인1동,HH,정체,126,60,110,54,-1.0017211,-0.100344516,-0.010051722,-0.001006902
2019,4,11110690,창신3동,LH,상권확장,105,57,110,54,1.36721911,0.233661012,0.039933225,0.006824684
2019,4,11110680,창신2동,HH,정체,135,64,110,54,-1.50258165,-0.150516774,-0.015077583,-0.001510353
2019,4,11110670,창신1동,HH,정체,124,65,110,54,-0.30051633,-0.030103355,-0.003015517,-0.000302071
2019,4,11110650,혜화동,LL,다이나믹,107,54,110,54,0.321800859,0.034518598,0.003702705,0.000397178
2019,4,11110640,이화동,LH,상권확장,99,56,110,54,2.221731054,0.379699144,0.064891491,0.011090111
2019,4,11110630,종로5.6가동,HH,정체,136,66,110,54,-1.40240954,-0.140482323,-0.014072411,-0.001409663
2019,4,11110615,종로1.2.3.4가동,HH,정체,141,67,110,54,-1.80309798,-0.180620129,-0.018093099,-0.001812424
2019,4,11110600,가회동,LH,상권확장,105,60,110,54,1.879926276,0.321283891,0.054908184,0.00938394
2019,4,11110580,교남동,HH,정체,137,64,110,54,-1.70292587,-0.170585677,-0.017087927,-0.001711734
2019,4,11110570,무악동,HH,정체,116,69,110,54,0.90154899,0.090310065,0.00904655,0.000906212
2019,4,11110560,평창동,HH,정체,114,59,110,54,0.10017211,0.010034452,0.001005172,0.00010069
2019,4,11110550,부암동,LH,상권확장,102,58,110,54,2.050828665,0.350491518,0.059899838,0.010237025
2019,4,11110540,삼청동,LH,상권확장,93,55,110,54,3.076242997,0.525737277,0.089849756,0.015355538
2019,4,11110530,사직동,HH,정체,123,60,110,54,-0.70120477,-0.070241161,-0.007036205,-0.000704832
2019,4,11110515,청운효자동,LH,상권확장,102,59,110,54,2.221731054,0.379699144,0.064891491,0.011090111
2019,3,11740700,둔촌2동,LL,다이나믹,109,49,109,53,,,,
2019,3,11740690,둔촌1동,HH,정체,152,69,109,53,,,,
2019,3,11740685,길동,LL,다이나믹,102,47,109,53,,,,
2019,3,11740660,성내3동,LL,다이나믹,108,47,109,53,,,,
2019,3,11740660,성내3동,HL,상권축소,108,46,106,52,,,,
2019,3,11740650,성내2동,LL,다이나믹,101,47,109,53,,,,
2019,3,11740640,성내1동,LL,다이나믹,107,51,109,53,,,,
2019,3,11740620,천호3동,LL,다이나믹,106,49,109,53,,,,
2019,3,11740620,천호3동,HL,상권축소,106,48,106,52,,,,
2019,3,11740610,천호2동,LL,다이나믹,105,51,109,53,,,,
2019,3,11740600,천호1동,LL,다이나믹,101,49,109,53,,,,
2019,3,11740590,암사3동,LH,상권확장,98,54,109,53,,,,
2019,3,11740580,암사2동,LL,다이나믹,105,50,109,53,,,,
2019,3,11740570,암사1동,LL,다이나믹,99,48,109,53,,,,
2019,3,11740560,고덕2동,HH,정체,125,59,109,53,,,,
2019,3,11740550,고덕1동,LL,다이나믹,87,51,109,53,,,,
2019,3,11740540,명일2동,LH,상권확장,108,54,109,53,,,,
2019,3,11740540,명일2동,HH,정체,109,54,106,52,,,,
2019,3,11740530,명일1동,LL,다이나믹,108,49,109,53,,,,
2019,3,11740530,명일1동,HL,상권축소,109,49,106,52,,,,
2019,3,11740520,상일동,HH,정체,116,57,109,53,,,,
2019,3,11740515,강일동,LL,다이나믹,73,43,109,53,,,,
2019,3,11710720,잠실7동,HH,정체,140,70,109,53,,,,
2019,3,11710710,잠실6동,LH,상권확장,99,56,109,53,,,,
2019,3,11710690,잠실4동,LL,다이나믹,93,48,109,53,,,,
2019,3,11710680,잠실3동,HH,정체,116,64,109,53,,,,
2019,3,11710670,잠실2동,LL,다이나믹,79,41,109,53,,,,
2019,3,11710650,잠실본동,LL,다이나믹,107,49,109,53,,,,
2019,3,11710647,위례동,LL,다이나믹,30,28,109,53,,,,
2019,3,11710646,장지동,LL,다이나믹,98,48,109,53,,,,
2019,3,11710642,문정2동,LL,다이나믹,66,40,109,53,,,,
2019,3,11710641,문정1동,LL,다이나믹,104,50,109,53,,,,
2019,3,11710632,가락2동,HL,상권축소,110,50,109,53,,,,
2019,3,11710631,가락1동,LH,상권확장,91,66,106,52,,,,
2019,3,11710631,가락1동,HH,정체,170,147,109,53,,,,
2019,3,11710620,가락본동,LL,다이나믹,104,47,109,53,,,,
2019,3,11710610,삼전동,LL,다이나믹,103,48,109,53,,,,
2019,3,11710600,석촌동,LL,다이나믹,105,49,109,53,,,,
2019,3,11710590,송파2동,LL,다이나믹,103,49,109,53,,,,
2019,3,11710580,송파1동,LL,다이나믹,102,48,109,53,,,,
2019,3,11710570,오금동,LL,다이나믹,109,53,109,53,,,,
2019,3,11710566,오륜동,HH,정체,130,64,109,53,,,,
2019,3,11710562,방이2동,LL,다이나믹,105,50,109,53,,,,
2019,3,11710561,방이1동,LL,다이나믹,100,49,109,53,,,,
2019,3,11710550,마천2동,HH,정체,119,54,109,53,,,,
2019,3,11710540,마천1동,HL,상권축소,115,51,109,53,,,,
2019,3,11710532,거여2동,HH,정체,114,57,109,53,,,,
2019,3,11710531,거여1동,LL,다이나믹,101,49,109,53,,,,
2019,3,11710520,풍납2동,HH,정체,122,55,109,53,,,,
2019,3,11710510,풍납1동,HH,정체,126,55,109,53,,,,
2019,3,11680750,수서동,HH,정체,118,58,109,53,,,,
2019,3,11680740,일원2동,HH,정체,116,56,109,53,,,,
2019,3,11680730,일원1동,HH,정체,112,54,109,53,,,,
2019,3,11680720,일원본동,LL,다이나믹,104,50,109,53,,,,
2019,3,11680700,세곡동,LL,다이나믹,64,48,109,53,,,,
2019,3,11680690,개포4동,HL,상권축소,121,52,109,53,,,,
2019,3,11680670,개포2동,HH,정체,117,56,109,53,,,,
2019,3,11680660,개포1동,HH,정체,121,67,109,53,,,,
2019,3,11680656,도곡2동,LL,다이나믹,105,51,106,52,,,,
2019,3,11680656,도곡2동,HL,상권축소,111,52,109,53,,,,
2019,3,11680655,도곡1동,LL,다이나믹,105,50,109,53,,,,
2019,3,11680650,역삼2동,LL,다이나믹,98,47,109,53,,,,
2019,3,11680640,역삼1동,LL,다이나믹,96,47,109,53,,,,
2019,3,11680630,대치4동,LL,다이나믹,89,47,109,53,,,,
2019,3,11680610,대치2동,LL,다이나믹,107,52,109,53,,,,
2019,3,11680610,대치2동,LH,상권확장,105,52,106,52,,,,
2019,3,11680600,대치1동,LL,다이나믹,105,52,109,53,,,,
2019,3,11680600,대치1동,LH,상권확장,105,52,106,52,,,,
2019,3,11680590,삼성2동,LL,다이나믹,98,49,109,53,,,,
2019,3,11680580,삼성1동,LH,상권확장,109,56,109,53,,,,
2019,3,11680565,청담동,LL,다이나믹,99,50,109,53,,,,
2019,3,11680545,압구정동,LL,다이나믹,106,49,109,53,,,,
2019,3,11680531,논현2동,LL,다이나믹,98,49,109,53,,,,
2019,3,11680521,논현1동,LL,다이나믹,100,48,109,53,,,,
2019,3,11680510,신사동,LL,다이나믹,97,50,109,53,,,,
2019,3,11650660,내곡동,LH,상권확장,99,59,106,52,,,,
2019,3,11650660,내곡동,HH,정체,116,63,109,53,,,,
2019,3,11650652,양재2동,HL,상권축소,125,51,109,53,,,,
2019,3,11650651,양재1동,LL,다이나믹,108,53,109,53,,,,
2019,3,11650621,방배4동,HH,정체,120,54,109,53,,,,
2019,3,11650620,방배3동,HH,정체,129,54,109,53,,,,
2019,3,11650610,방배2동,LH,상권확장,106,55,109,53,,,,
2019,3,11650600,방배1동,HL,상권축소,112,53,109,53,,,,
2019,3,11650590,방배본동,HL,상권축소,114,51,109,53,,,,
2019,3,11650581,반포4동,HH,정체,136,63,109,53,,,,
2019,3,11650580,반포3동,HH,정체,123,59,109,53,,,,
2019,3,11650570,반포2동,HH,정체,119,66,109,53,,,,
2019,3,11650560,반포1동,LL,다이나믹,105,46,109,53,,,,
2019,3,11650550,반포본동,HH,정체,130,58,109,53,,,,
2019,3,11650540,잠원동,HL,상권축소,110,51,109,53,,,,
2019,3,11650531,서초4동,LL,다이나믹,103,49,106,52,,,,
2019,3,11650531,서초4동,HL,상권축소,111,52,109,53,,,,
2019,3,11650530,서초3동,HL,상권축소,111,51,106,52,,,,
2019,3,11650530,서초3동,HH,정체,118,54,109,53,,,,
2019,3,11650520,서초2동,LL,다이나믹,106,49,109,53,,,,
2019,3,11650510,서초1동,HH,정체,118,54,109,53,,,,
2019,3,11620775,난곡동,HH,정체,114,58,109,53,,,,
2019,3,11620765,미성동,HH,정체,116,54,109,53,,,,
2019,3,11620745,삼성동,HH,정체,131,58,109,53,,,,
2019,3,11620735,대학동,LL,다이나믹,101,51,109,53,,,,
2019,3,11620725,조원동,HL,상권축소,120,48,109,53,,,,
2019,3,11620715,난향동,LL,다이나믹,101,50,109,53,,,,
2019,3,11620695,신림동,LL,다이나믹,104,49,109,53,,,,
2019,3,11620685,신사동,LL,다이나믹,105,50,109,53,,,,
2019,3,11620665,서림동,LH,상권확장,106,54,109,53,,,,
2019,3,11620655,신원동,LL,다이나믹,106,52,109,53,,,,
2019,3,11620655,신원동,LH,상권확장,104,52,106,52,,,,
2019,3,11620645,서원동,LH,상권확장,106,54,109,53,,,,
2019,3,11620630,남현동,HH,정체,111,54,109,53,,,,
2019,3,11620625,인헌동,LL,다이나믹,105,52,109,53,,,,
2019,3,11620625,인헌동,LH,상권확장,105,52,106,52,,,,
2019,3,11620615,중앙동,LL,다이나믹,104,52,109,53,,,,
2019,3,11620605,은천동,LL,다이나믹,107,51,109,53,,,,
2019,3,11620595,청룡동,LL,다이나믹,106,50,109,53,,,,
2019,3,11620595,청룡동,HL,상권축소,106,50,106,52,,,,
2019,3,11620585,낙성대동,LL,다이나믹,92,52,109,53,,,,
2019,3,11620575,행운동,HL,상권축소,113,52,109,53,,,,
2019,3,11620575,행운동,HH,정체,113,52,106,52,,,,
2019,3,11620565,성현동,LL,다이나믹,100,49,109,53,,,,
2019,3,11620545,청림동,LH,상권확장,105,57,109,53,,,,
2019,3,11620545,청림동,HH,정체,109,56,106,52,,,,
2019,3,11620525,보라매동,LL,다이나믹,100,52,109,53,,,,
2019,3,11620525,보라매동,LH,상권확장,99,52,106,52,,,,
2019,3,11590680,신대방2동,HL,상권축소,110,53,109,53,,,,
2019,3,11590680,신대방2동,HH,정체,109,52,106,52,,,,
2019,3,11590670,신대방1동,HL,상권축소,114,51,109,53,,,,
2019,3,11590660,대방동,LH,상권확장,109,54,109,53,,,,
2019,3,11590651,사당5동,LL,다이나믹,109,53,109,53,,,,
2019,3,11590651,사당5동,HH,정체,110,52,106,52,,,,
2019,3,11590650,사당4동,HL,상권축소,112,52,109,53,,,,
2019,3,11590640,사당3동,LH,상권확장,107,54,109,53,,,,
2019,3,11590640,사당3동,HH,정체,106,53,106,52,,,,
2019,3,11590630,사당2동,LL,다이나믹,105,53,109,53,,,,
2019,3,11590630,사당2동,HH,정체,106,52,106,52,,,,
2019,3,11590620,사당1동,LL,다이나믹,102,51,109,53,,,,
2019,3,11590605,흑석동,LH,상권확장,109,59,109,53,,,,
2019,3,11590605,흑석동,HH,정체,110,59,106,52,,,,
2019,3,11590560,상도4동,LH,상권확장,109,54,109,53,,,,
2019,3,11590560,상도4동,HH,정체,110,53,106,52,,,,
2019,3,11590550,상도3동,LL,다이나믹,105,53,109,53,,,,
2019,3,11590550,상도3동,HH,정체,106,52,106,52,,,,
2019,3,11590540,상도2동,HH,정체,119,56,109,53,,,,
2019,3,11590530,상도1동,LH,상권확장,99,56,109,53,,,,
2019,3,11590520,노량진2동,HH,정체,129,60,109,53,,,,
2019,3,11590510,노량진1동,HH,정체,134,73,109,53,,,,
2019,3,11560720,대림3동,LL,다이나믹,106,47,109,53,,,,
2019,3,11560710,대림2동,LL,다이나믹,98,46,109,53,,,,
2019,3,11560700,대림1동,HL,상권축소,121,50,109,53,,,,
2019,3,11560690,신길7동,HL,상권축소,111,53,109,53,,,,
2019,3,11560690,신길7동,HH,정체,110,52,106,52,,,,
2019,3,11560680,신길6동,HL,상권축소,115,53,109,53,,,,
2019,3,11560680,신길6동,HH,정체,111,53,106,52,,,,
2019,3,11560670,신길5동,HH,정체,114,55,109,53,,,,
2019,3,11560660,신길4동,HH,정체,113,56,109,53,,,,
2019,3,11560650,신길3동,HH,정체,131,58,109,53,,,,
2019,3,11560630,신길1동,HH,정체,128,55,109,53,,,,
2019,3,11560620,양평2동,LL,다이나믹,108,53,109,53,,,,
2019,3,11560610,양평1동,HL,상권축소,112,53,109,53,,,,
2019,3,11560605,문래동,LL,다이나믹,94,51,106,52,,,,
2019,3,11560605,문래동,LH,상권확장,104,55,109,53,,,,
2019,3,11560585,도림동,HH,정체,110,53,109,53,,,,
2019,3,11560560,당산2동,LL,다이나믹,101,52,109,53,,,,
2019,3,11560550,당산1동,HL,상권축소,116,52,109,53,,,,
2019,3,11560540,여의동,HL,상권축소,121,53,109,53,,,,
2019,3,11560540,여의동,HH,정체,118,52,106,52,,,,
2019,3,11560535,영등포동,HH,정체,123,58,109,53,,,,
2019,3,11560515,영등포본동,LH,상권확장,105,55,109,53,,,,
2019,3,11545710,시흥5동,HL,상권축소,114,53,109,53,,,,
2019,3,11545710,시흥5동,HH,정체,115,53,106,52,,,,
2019,3,11545700,시흥4동,HL,상권축소,112,48,109,53,,,,
2019,3,11545690,시흥3동,HH,정체,138,57,109,53,,,,
2019,3,11545680,시흥2동,LL,다이나믹,96,52,109,53,,,,
2019,3,11545670,시흥1동,HH,정체,111,54,109,53,,,,
2019,3,11545640,독산4동,HL,상권축소,110,52,109,53,,,,
2019,3,11545630,독산3동,HL,상권축소,119,49,109,53,,,,
2019,3,11545620,독산2동,LL,다이나믹,109,52,109,53,,,,
2019,3,11545620,독산2동,HH,정체,108,52,106,52,,,,
2019,3,11545610,독산1동,LH,상권확장,101,55,109,53,,,,
2019,3,11545510,가산동,LL,다이나믹,89,48,109,53,,,,
2019,3,11530790,수궁동,LH,상권확장,108,55,109,53,,,,
2019,3,11530790,수궁동,HH,정체,108,54,106,52,,,,
2019,3,11530780,오류2동,LL,다이나믹,91,52,109,53,,,,
2019,3,11530770,오류1동,HH,정체,114,55,109,53,,,,
2019,3,11530760,개봉3동,HL,상권축소,123,51,109,53,,,,
2019,3,11530750,개봉2동,HH,정체,110,56,109,53,,,,
2019,3,11530740,개봉1동,HH,정체,112,53,109,53,,,,
2019,3,11530730,고척2동,HH,정체,111,54,109,53,,,,
2019,3,11530720,고척1동,HL,상권축소,110,52,109,53,,,,
2019,3,11530720,고척1동,HH,정체,106,52,106,52,,,,
2019,3,11530595,가리봉동,HL,상권축소,119,53,109,53,,,,
2019,3,11530560,구로5동,LL,다이나믹,101,50,109,53,,,,
2019,3,11530550,구로4동,HL,상권축소,110,49,109,53,,,,
2019,3,11530540,구로3동,LL,다이나믹,89,48,109,53,,,,
2019,3,11530530,구로2동,HL,상권축소,128,53,109,53,,,,
2019,3,11530520,구로1동,HH,정체,127,55,109,53,,,,
2019,3,11530510,신도림동,LL,다이나믹,95,49,109,53,,,,
2019,3,11500641,방화3동,HL,상권축소,112,52,109,53,,,,
2019,3,11500640,방화2동,LL,다이나믹,104,52,109,53,,,,
2019,3,11500630,방화1동,LL,다이나믹,98,50,109,53,,,,
2019,3,11500620,공항동,LL,다이나믹,103,50,109,53,,,,
2019,3,11500615,우장산동,LL,다이나믹,92,49,109,53,,,,
2019,3,11500611,발산1동,LL,다이나믹,82,51,106,52,,,,
2019,3,11500611,발산1동,LH,상권확장,99,56,109,53,,,,
2019,3,11500605,가양3동,LL,다이나믹,97,51,106,52,,,,
2019,3,11500605,가양3동,LH,상권확장,106,53,109,53,,,,
2019,3,11500604,가양2동,LL,다이나믹,103,49,109,53,,,,
2019,3,11500603,가양1동,LL,다이나믹,49,46,109,53,,,,
2019,3,11500593,화곡8동,LL,다이나믹,99,49,109,53,,,,
2019,3,11500591,화곡6동,LL,다이나믹,98,46,109,53,,,,
2019,3,11500590,화곡본동,HL,상권축소,110,51,109,53,,,,
2019,3,11500570,화곡4동,LL,다이나믹,104,49,109,53,,,,
2019,3,11500560,화곡3동,LL,다이나믹,93,49,109,53,,,,
2019,3,11500550,화곡2동,LL,다이나믹,106,49,109,53,,,,
2019,3,11500550,화곡2동,HL,상권축소,106,47,106,52,,,,
2019,3,11500540,화곡1동,LL,다이나믹,103,49,109,53,,,,
2019,3,11500535,등촌3동,LL,다이나믹,92,49,109,53,,,,
2019,3,11500530,등촌2동,LL,다이나믹,107,48,109,53,,,,
2019,3,11500530,등촌2동,HL,상권축소,107,47,106,52,,,,
2019,3,11500520,등촌1동,LL,다이나믹,94,53,109,53,,,,
2019,3,11500510,염창동,LH,상권확장,108,54,109,53,,,,
2019,3,11470680,신정7동,LL,다이나믹,101,50,109,53,,,,
2019,3,11470670,신정6동,LL,다이나믹,93,49,109,53,,,,
2019,3,11470650,신정4동,LL,다이나믹,104,48,109,53,,,,
2019,3,11470640,신정3동,LH,상권확장,106,53,109,53,,,,
