adstrd_nm,adstrd_cd,raw_dn_nm,raw_dn_cd,tot_popltn_co,tot_hshld_co,hshld_pprty_popltn_co,avrg_income_amount_am
전라남도 고흥군 동강면,4677040000,죽암리,4677040028,3190,1749,1.82,1666.64
전라남도 고흥군 동강면,4677040000,청송리,4677040027,3190,1749,1.82,1707.73
전라남도 고흥군 동강면,4677040000,오월리,4677040026,3190,1749,1.82,1698.21
전라남도 고흥군 동강면,4677040000,한천리,4677040025,3190,1749,1.82,1723.77
전라남도 고흥군 동강면,4677040000,매곡리,4677040024,3190,1749,1.82,1664.29
전라남도 고흥군 동강면,4677040000,대강리,4677040023,3190,1749,1.82,1678.75
전라남도 고흥군 동강면,4677040000,마륜리,4677040022,3190,1749,1.82,1687.44
전라남도 고흥군 동강면,4677040000,유둔리,4677040021,3190,1749,1.82,1959.25
전라남도 고흥군 대서면,4677041000,상남리,4677041027,2369,1367,1.73,1291.05
전라남도 고흥군 대서면,4677041000,송강리,4677041026,2369,1367,1.73,1318.12
전라남도 고흥군 대서면,4677041000,송림리,4677041025,2369,1367,1.73,1301.18
전라남도 고흥군 대서면,4677041000,화산리,4677041024,2369,1367,1.73,1327.19
전라남도 고흥군 대서면,4677041000,안남리,4677041023,2369,1367,1.73,1365.89
전라남도 고흥군 대서면,4677041000,남정리,4677041022,2369,1367,1.73,1290.51
전라남도 고흥군 대서면,4677041000,금마리,4677041021,2369,1367,1.73,1350.70
전라남도 고흥군 두원면,4677042000,운대리,4677042033,3147,1794,1.75,1217.74
전라남도 고흥군 두원면,4677042000,용반리,4677042032,3147,1794,1.75,1133.07
전라남도 고흥군 두원면,4677042000,신송리,4677042031,3147,1794,1.75,1196.10
전라남도 고흥군 두원면,4677042000,용산리,4677042030,3147,1794,1.75,1164.73
전라남도 고흥군 두원면,4677042000,영오리,4677042029,3147,1794,1.75,1142.18
전라남도 고흥군 두원면,4677042000,성두리,4677042028,3147,1794,1.75,1148.55
전라남도 고흥군 두원면,4677042000,예회리,4677042027,3147,1794,1.75,1146.57
전라남도 고흥군 두원면,4677042000,대전리,4677042026,3147,1794,1.75,1271.08
전라남도 고흥군 두원면,4677042000,용당리,4677042025,3147,1794,1.75,1119.49
전라남도 고흥군 두원면,4677042000,대금리,4677042024,3147,1794,1.75,1152.36
전라남도 고흥군 두원면,4677042000,풍류리,4677042023,3147,1794,1.75,1178.80
전라남도 고흥군 두원면,4677042000,관덕리,4677042022,3147,1794,1.75,1115.86
전라남도 고흥군 두원면,4677042000,학곡리,4677042021,3147,1794,1.75,1142.10
전라남도 고흥군 영남면,4677044000,우천리,4677044024,1344,776,1.73,1541.58
전라남도 고흥군 영남면,4677044000,남열리,4677044023,1344,776,1.73,1501.70
전라남도 고흥군 영남면,4677044000,금사리,4677044022,1344,776,1.73,1528.61
전라남도 고흥군 영남면,4677044000,양사리,4677044021,1344,776,1.73,1505.08
전라남도 고흥군 동일면,4677045000,덕흥리,4677045023,1526,816,1.87,1159.55
전라남도 고흥군 동일면,4677045000,백양리,4677045022,1526,816,1.87,1103.26
전라남도 고흥군 동일면,4677045000,봉영리,4677045021,1526,816,1.87,1130.18
전라남도 보성군 보성읍,4678025000,용문리,4678025030,9347,4376,2.14,1764.39
전라남도 보성군 보성읍,4678025000,주봉리,4678025029,9347,4376,2.14,1957.12
전라남도 보성군 보성읍,4678025000,원봉리,4678025028,9347,4376,2.14,3162.52
전라남도 보성군 보성읍,4678025000,대야리,4678025027,9347,4376,2.14,1665.13
전라남도 보성군 보성읍,4678025000,옥암리,4678025026,9347,4376,2.14,1639.90
전라남도 보성군 보성읍,4678025000,쾌상리,4678025025,9347,4376,2.14,1658.65
전라남도 보성군 보성읍,4678025000,봉산리,4678025024,9347,4376,2.14,1730.60
전라남도 보성군 보성읍,4678025000,옥평리,4678025023,9347,4376,2.14,1669.61
전라남도 보성군 보성읍,4678025000,우산리,4678025022,9347,4376,2.14,2922.99
전라남도 보성군 보성읍,4678025000,보성리,4678025021,9347,4376,2.14,2313.08
전라남도 보성군 벌교읍,4678025300,옥전리,4678025342,12366,6613,1.87,1469.18
전라남도 보성군 벌교읍,4678025300,장도리,4678025341,12366,6613,1.87,1384.85
전라남도 보성군 벌교읍,4678025300,호동리,4678025340,12366,6613,1.87,1468.98
전라남도 보성군 벌교읍,4678025300,장양리,4678025339,12366,6613,1.87,1459.26
전라남도 보성군 벌교읍,4678025300,회정리,4678025338,12366,6613,1.87,2677.09
전라남도 보성군 벌교읍,4678025300,봉림리,4678025337,12366,6613,1.87,1432.13
전라남도 보성군 벌교읍,4678025300,연산리,4678025336,12366,6613,1.87,1526.25
전라남도 보성군 벌교읍,4678025300,대포리,4678025335,12366,6613,1.87,1368.77
전라남도 보성군 벌교읍,4678025300,장암리,4678025334,12366,6613,1.87,1393.36
전라남도 보성군 벌교읍,4678025300,영등리,4678025333,12366,6613,1.87,1487.21
전라남도 보성군 벌교읍,4678025300,장좌리,4678025332,12366,6613,1.87,1924.77
전라남도 보성군 벌교읍,4678025300,마동리,4678025331,12366,6613,1.87,1468.68
전라남도 보성군 벌교읍,4678025300,척령리,4678025330,12366,6613,1.87,1561.18
전라남도 보성군 벌교읍,4678025300,칠동리,4678025329,12366,6613,1.87,1450.10
전라남도 보성군 벌교읍,4678025300,징광리,4678025327,12366,6613,1.87,1438.93
전라남도 보성군 벌교읍,4678025300,추동리,4678025326,12366,6613,1.87,1425.78
전라남도 보성군 벌교읍,4678025300,낙성리,4678025325,12366,6613,1.87,1438.02
전라남도 보성군 벌교읍,4678025300,고읍리,4678025324,12366,6613,1.87,1451.58
전라남도 보성군 벌교읍,4678025300,지동리,4678025323,12366,6613,1.87,1444.70
전라남도 보성군 벌교읍,4678025300,전동리,4678025322,12366,6613,1.87,1448.90
전라남도 보성군 벌교읍,4678025300,벌교리,4678025321,12366,6613,1.87,1921.62
전라남도 보성군 노동면,4678031000,명봉리,4678031030,1159,684,1.69,1215.66
전라남도 보성군 노동면,4678031000,학동리,4678031029,1159,684,1.69,1235.65
전라남도 보성군 노동면,4678031000,신천리,4678031028,1159,684,1.69,1204.32
전라남도 보성군 노동면,4678031000,거석리,4678031027,1159,684,1.69,1288.48
전라남도 보성군 노동면,4678031000,용호리,4678031026,1159,684,1.69,1276.47
전라남도 보성군 노동면,4678031000,옥마리,4678031025,1159,684,1.69,1249.84
전라남도 보성군 노동면,4678031000,금호리,4678031024,1159,684,1.69,1316.01
전라남도 보성군 노동면,4678031000,감정리,4678031023,1159,684,1.69,1335.38
전라남도 보성군 노동면,4678031000,대련리,4678031022,1159,684,1.69,1248.46
전라남도 보성군 노동면,4678031000,광곡리,4678031021,1159,684,1.69,1258.05
전라남도 보성군 미력면,4678032000,초당리,4678032027,1446,794,1.82,1380.05
전라남도 보성군 미력면,4678032000,반룡리,4678032026,1446,794,1.82,1313.00
전라남도 보성군 미력면,4678032000,덕림리,4678032025,1446,794,1.82,1291.31
전라남도 보성군 미력면,4678032000,용정리,4678032024,1446,794,1.82,1358.15
전라남도 보성군 미력면,4678032000,화방리,4678032023,1446,794,1.82,1368.53
전라남도 보성군 미력면,4678032000,미력리,4678032022,1446,794,1.82,1361.35
전라남도 보성군 미력면,4678032000,도개리,4678032021,1446,794,1.82,1361.70
전라남도 보성군 겸백면,4678033000,수남리,4678033029,1199,702,1.71,1188.88
전라남도 보성군 겸백면,4678033000,사곡리,4678033028,1199,702,1.71,1160.42
전라남도 보성군 겸백면,4678033000,남양리,4678033027,1199,702,1.71,1184.59
전라남도 보성군 겸백면,4678033000,용산리,4678033026,1199,702,1.71,1188.99
전라남도 보성군 겸백면,4678033000,도안리,4678033025,1199,702,1.71,1121.18
전라남도 보성군 겸백면,4678033000,평호리,4678033024,1199,702,1.71,1112.99
전라남도 보성군 겸백면,4678033000,은덕리,4678033023,1199,702,1.71,1031.80
전라남도 보성군 겸백면,4678033000,운림리,4678033022,1199,702,1.71,1171.34
전라남도 보성군 겸백면,4678033000,석호리,4678033021,1199,702,1.71,1215.60
전라남도 보성군 율어면,4678034000,장동리,4678034029,1237,694,1.78,1465.39
전라남도 보성군 율어면,4678034000,유신리,4678034028,1237,694,1.78,1399.51
전라남도 보성군 율어면,4678034000,이동리,4678034027,1237,694,1.78,1364.87
전라남도 보성군 율어면,4678034000,고죽리,4678034026,1237,694,1.78,1386.00
전라남도 보성군 율어면,4678034000,칠음리,4678034025,1237,694,1.78,1429.24
전라남도 보성군 율어면,4678034000,문양리,4678034024,1237,694,1.78,1421.74
전라남도 보성군 율어면,4678034000,선암리,4678034023,1237,694,1.78,1412.11
전라남도 보성군 율어면,4678034000,금천리,4678034022,1237,694,1.78,1411.47
전라남도 보성군 율어면,4678034000,율어리,4678034021,1237,694,1.78,1423.12
전라남도 보성군 복내면,4678035000,동교리,4678035032,1729,963,1.80,1386.65
전라남도 보성군 복내면,4678035000,장천리,4678035031,1729,963,1.80,1344.83
전라남도 보성군 복내면,4678035000,계산리,4678035030,1729,963,1.80,1372.15
전라남도 보성군 복내면,4678035000,유정리,4678035029,1729,963,1.80,1399.79
전라남도 보성군 복내면,4678035000,용전리,4678035028,1729,963,1.80,1436.21
전라남도 보성군 복내면,4678035000,시천리,4678035027,1729,963,1.80,1507.60
전라남도 보성군 복내면,4678035000,일봉리,4678035026,1729,963,1.80,1453.94
전라남도 보성군 복내면,4678035000,봉천리,4678035025,1729,963,1.80,1452.80
전라남도 보성군 복내면,4678035000,진봉리,4678035024,1729,963,1.80,1391.83
전라남도 보성군 복내면,4678035000,용동리,4678035023,1729,963,1.80,1347.55
전라남도 보성군 복내면,4678035000,반석리,4678035022,1729,963,1.80,1366.33
전라남도 보성군 복내면,4678035000,복내리,4678035021,1729,963,1.80,1649.18
전라남도 보성군 문덕면,4678036000,동산리,4678036029,921,578,1.59,1022.08
전라남도 보성군 문덕면,4678036000,귀산리,4678036028,921,578,1.59,1119.11
전라남도 보성군 문덕면,4678036000,양동리,4678036027,921,578,1.59,1060.69
전라남도 보성군 문덕면,4678036000,봉정리,4678036026,921,578,1.59,1294.22
전라남도 보성군 문덕면,4678036000,봉갑리,4678036025,921,578,1.59,1523.73
전라남도 보성군 문덕면,4678036000,죽산리,4678036024,921,578,1.59,1321.06
전라남도 보성군 문덕면,4678036000,덕치리,4678036023,921,578,1.59,1176.80
전라남도 보성군 문덕면,4678036000,용암리,4678036022,921,578,1.59,1123.87
전라남도 보성군 문덕면,4678036000,운곡리,4678036021,921,578,1.59,1288.47
전라남도 보성군 조성면,4678037000,용전리,4678037032,3881,2204,1.76,1120.26
전라남도 보성군 조성면,4678037000,동촌리,4678037031,3881,2204,1.76,1139.52
전라남도 보성군 조성면,4678037000,덕산리,4678037030,3881,2204,1.76,1137.10
전라남도 보성군 조성면,4678037000,봉능리,4678037029,3881,2204,1.76,1136.23
전라남도 보성군 조성면,4678037000,우천리,4678037028,3881,2204,1.76,1095.09
전라남도 보성군 조성면,4678037000,대곡리,4678037027,3881,2204,1.76,1173.25
전라남도 보성군 조성면,4678037000,축내리,4678037026,3881,2204,1.76,1368.76
전라남도 보성군 조성면,4678037000,귀산리,4678037025,3881,2204,1.76,1150.34
전라남도 보성군 조성면,4678037000,신월리,4678037024,3881,2204,1.76,1118.29
전라남도 보성군 조성면,4678037000,은곡리,4678037023,3881,2204,1.76,1107.52
전라남도 보성군 조성면,4678037000,매현리,4678037022,3881,2204,1.76,1114.39
전라남도 보성군 조성면,4678037000,조성리,4678037021,3881,2204,1.76,1313.24
전라남도 보성군 득량면,4678038000,정흥리,4678038029,2921,1660,1.76,1449.34
전라남도 보성군 득량면,4678038000,마천리,4678038028,2921,1660,1.76,1416.77
전라남도 보성군 득량면,4678038000,도촌리,4678038027,2921,1660,1.76,1404.63
전라남도 보성군 득량면,4678038000,비봉리,4678038026,2921,1660,1.76,1499.79
전라남도 보성군 득량면,4678038000,해평리,4678038025,2921,1660,1.76,1441.92
전라남도 보성군 득량면,4678038000,오봉리,4678038024,2921,1660,1.76,1469.38
전라남도 보성군 득량면,4678038000,예당리,4678038023,2921,1660,1.76,1557.72
전라남도 보성군 득량면,4678038000,송곡리,4678038022,2921,1660,1.76,1476.78
전라남도 보성군 득량면,4678038000,삼정리,4678038021,2921,1660,1.76,1457.62
전라남도 보성군 회천면,4678039000,객산리,4678039032,3119,1702,1.83,1308.61
전라남도 보성군 회천면,4678039000,서당리,4678039031,3119,1702,1.83,1290.14
전라남도 보성군 회천면,4678039000,천포리,4678039030,3119,1702,1.83,1264.97
전라남도 보성군 회천면,4678039000,화죽리,4678039029,3119,1702,1.83,1250.41
전라남도 보성군 회천면,4678039000,군농리,4678039028,3119,1702,1.83,1299.78
전라남도 보성군 회천면,4678039000,동율리,4678039027,3119,1702,1.83,1653.06
전라남도 보성군 회천면,4678039000,영천리,4678039026,3119,1702,1.83,1394.14
전라남도 보성군 회천면,4678039000,회령리,4678039025,3119,1702,1.83,1346.17
전라남도 보성군 회천면,4678039000,봉강리,4678039024,3119,1702,1.83,1289.47
전라남도 보성군 회천면,4678039000,전일리,4678039023,3119,1702,1.83,1287.42
전라남도 보성군 회천면,4678039000,벽교리,4678039022,3119,1702,1.83,1254.15
전라남도 보성군 회천면,4678039000,율포리,4678039021,3119,1702,1.83,1967.76
전라남도 보성군 웅치면,4678040000,유산리,4678040026,1115,643,1.73,1500.10
전라남도 보성군 웅치면,4678040000,봉산리,4678040025,1115,643,1.73,1533.05
전라남도 보성군 웅치면,4678040000,용반리,4678040024,1115,643,1.73,1627.98
전라남도 보성군 웅치면,4678040000,대산리,4678040023,1115,643,1.73,1588.12
전라남도 보성군 웅치면,4678040000,강산리,4678040022,1115,643,1.73,1506.70
전라남도 보성군 웅치면,4678040000,중산리,4678040021,1115,643,1.73,1543.69
전라남도 화순군 화순읍,4679025000,주도리,4679025045,39215,16495,2.38,1647.30
전라남도 화순군 화순읍,4679025000,수만리,4679025044,39215,16495,2.38,2063.37
전라남도 화순군 화순읍,4679025000,앵남리,4679025043,39215,16495,2.38,1937.57
전라남도 화순군 화순읍,4679025000,서태리,4679025042,39215,16495,2.38,1704.38
전라남도 화순군 화순읍,4679025000,내평리,4679025041,39215,16495,2.38,1812.87
전라남도 화순군 화순읍,4679025000,연양리,4679025040,39215,16495,2.38,2033.55
전라남도 화순군 화순읍,4679025000,세량리,4679025039,39215,16495,2.38,1897.17
전라남도 화순군 화순읍,4679025000,도웅리,4679025038,39215,16495,2.38,1813.43
전라남도 화순군 화순읍,4679025000,계소리,4679025037,39215,16495,2.38,2688.88
전라남도 화순군 화순읍,4679025000,감도리,4679025036,39215,16495,2.38,1777.63
전라남도 화순군 화순읍,4679025000,벽라리,4679025035,39215,16495,2.38,2971.19
전라남도 화순군 화순읍,4679025000,강정리,4679025034,39215,16495,2.38,1652.71
전라남도 화순군 화순읍,4679025000,대리,4679025033,39215,16495,2.38,3943.19
전라남도 화순군 화순읍,4679025000,이십곡리,4679025032,39215,16495,2.38,2047.82
전라남도 화순군 화순읍,4679025000,삼천리,4679025031,39215,16495,2.38,4452.54
전라남도 화순군 화순읍,4679025000,광덕리,4679025030,39215,16495,2.38,3463.43
전라남도 화순군 화순읍,4679025000,다지리,4679025029,39215,16495,2.38,2031.24
전라남도 화순군 화순읍,4679025000,일심리,4679025028,39215,16495,2.38,3366.61
전라남도 화순군 화순읍,4679025000,유천리,4679025027,39215,16495,2.38,2775.88
전라남도 화순군 화순읍,4679025000,동구리,4679025026,39215,16495,2.38,2660.77
전라남도 화순군 화순읍,4679025000,훈리,4679025025,39215,16495,2.38,3092.82
전라남도 화순군 화순읍,4679025000,신기리,4679025024,39215,16495,2.38,2775.76
전라남도 화순군 화순읍,4679025000,만연리,4679025023,39215,16495,2.38,2984.35
전라남도 화순군 화순읍,4679025000,향청리,4679025022,39215,16495,2.38,2192.73
전라남도 화순군 화순읍,4679025000,교리,4679025021,39215,16495,2.38,3329.82
전라남도 화순군 한천면,4679031000,고시리,4679031031,955,549,1.74,1122.50
전라남도 화순군 한천면,4679031000,동가리,4679031030,955,549,1.74,977.95
전라남도 화순군 한천면,4679031000,정우리,4679031029,955,549,1.74,940.10
전라남도 화순군 한천면,4679031000,평리,4679031028,955,549,1.74,989.70
전라남도 화순군 한천면,4679031000,반곡리,4679031027,955,549,1.74,960.73
전라남도 화순군 한천면,4679031000,오음리,4679031026,955,549,1.74,948.72
전라남도 화순군 한천면,4679031000,가암리,4679031025,955,549,1.74,872.42
전라남도 화순군 한천면,4679031000,정리,4679031024,955,549,1.74,958.64
전라남도 화순군 한천면,4679031000,한계리,4679031023,955,549,1.74,883.82
전라남도 화순군 한천면,4679031000,금전리,4679031022,955,549,1.74,953.83
전라남도 화순군 한천면,4679031000,모산리,4679031021,955,549,1.74,935.13
전라남도 화순군 춘양면,4679032000,부곡리,4679032034,1863,1076,1.73,1483.29
전라남도 화순군 춘양면,4679032000,우봉리,4679032033,1863,1076,1.73,1450.04
전라남도 화순군 춘양면,4679032000,용두리,4679032032,1863,1076,1.73,1534.52
전라남도 화순군 춘양면,4679032000,가봉리,4679032031,1863,1076,1.73,1419.80
전라남도 화순군 춘양면,4679032000,산간리,4679032030,1863,1076,1.73,1505.58
전라남도 화순군 춘양면,4679032000,변천리,4679032029,1863,1076,1.73,1462.46
전라남도 화순군 춘양면,4679032000,가동리,4679032028,1863,1076,1.73,1576.86
전라남도 화순군 춘양면,4679032000,월평리,4679032027,1863,1076,1.73,1437.32
전라남도 화순군 춘양면,4679032000,용곡리,4679032026,1863,1076,1.73,1525.20
전라남도 화순군 춘양면,4679032000,양곡리,4679032025,1863,1076,1.73,1440.37
전라남도 화순군 춘양면,4679032000,회송리,4679032024,1863,1076,1.73,1460.92
전라남도 화순군 춘양면,4679032000,대신리,4679032023,1863,1076,1.73,1460.21
전라남도 화순군 춘양면,4679032000,화림리,4679032022,1863,1076,1.73,1449.22
전라남도 화순군 춘양면,4679032000,석정리,4679032021,1863,1076,1.73,1522.88
전라남도 화순군 청풍면,4679033000,차리,4679033031,1058,657,1.61,1566.82
전라남도 화순군 청풍면,4679033000,신리,4679033030,1058,657,1.61,1524.05
전라남도 화순군 청풍면,4679033000,신석리,4679033029,1058,657,1.61,1542.02
전라남도 화순군 청풍면,4679033000,이만리,4679033028,1058,657,1.61,1655.61
전라남도 화순군 청풍면,4679033000,청용리,4679033027,1058,657,1.61,1498.22
전라남도 화순군 청풍면,4679033000,백운리,4679033026,1058,657,1.61,1633.82
전라남도 화순군 청풍면,4679033000,대비리,4679033025,1058,657,1.61,1527.00
전라남도 화순군 청풍면,4679033000,세청리,4679033024,1058,657,1.61,1491.71
전라남도 화순군 청풍면,4679033000,어리,4679033023,1058,657,1.61,1517.90
전라남도 화순군 청풍면,4679033000,한지리,4679033022,1058,657,1.61,1545.58
전라남도 화순군 청풍면,4679033000,풍암리,4679033021,1058,657,1.61,1514.41
전라남도 화순군 이양면,4679034000,증리,4679034037,1857,1107,1.68,1494.36
전라남도 화순군 이양면,4679034000,쌍봉리,4679034036,1857,1107,1.68,1421.93
전라남도 화순군 이양면,4679034000,구례리,4679034035,1857,1107,1.68,1383.00
전라남도 화순군 이양면,4679034000,연화리,4679034034,1857,1107,1.68,1437.07
전라남도 화순군 이양면,4679034000,매정리,4679034033,1857,1107,1.68,1372.36
전라남도 화순군 이양면,4679034000,초방리,4679034032,1857,1107,1.68,1477.68
전라남도 화순군 이양면,4679034000,송정리,4679034031,1857,1107,1.68,1412.77
전라남도 화순군 이양면,4679034000,율계리,4679034030,1857,1107,1.68,1402.49
전라남도 화순군 이양면,4679034000,이양리,4679034029,1857,1107,1.68,1474.56
전라남도 화순군 이양면,4679034000,오류리,4679034028,1857,1107,1.68,1499.10
전라남도 화순군 이양면,4679034000,품평리,4679034027,1857,1107,1.68,1493.00
전라남도 화순군 이양면,4679034000,옥리,4679034026,1857,1107,1.68,1573.88
전라남도 화순군 이양면,4679034000,묵곡리,4679034025,1857,1107,1.68,1528.22
전라남도 화순군 이양면,4679034000,장치리,4679034024,1857,1107,1.68,1723.06
전라남도 화순군 이양면,4679034000,용반리,4679034023,1857,1107,1.68,1552.82
전라남도 화순군 이양면,4679034000,강성리,4679034022,1857,1107,1.68,1428.76
전라남도 화순군 이양면,4679034000,금능리,4679034021,1857,1107,1.68,1440.60
전라남도 화순군 능주면,4679035000,원지리,4679035032,3326,1641,2.03,1519.70
전라남도 화순군 능주면,4679035000,만수리,4679035031,3326,1641,2.03,1537.96
전라남도 화순군 능주면,4679035000,백암리,4679035030,3326,1641,2.03,1456.53
전라남도 화순군 능주면,4679035000,광사리,4679035029,3326,1641,2.03,1531.63
전라남도 화순군 능주면,4679035000,만인리,4679035028,3326,1641,2.03,1537.43
전라남도 화순군 능주면,4679035000,천덕리,4679035027,3326,1641,2.03,1580.22
전라남도 화순군 능주면,4679035000,관영리,4679035026,3326,1641,2.03,1641.82
전라남도 화순군 능주면,4679035000,내리,4679035025,3326,1641,2.03,1568.41
전라남도 화순군 능주면,4679035000,잠정리,4679035024,3326,1641,2.03,2645.78
전라남도 화순군 능주면,4679035000,석고리,4679035023,3326,1641,2.03,1662.57
전라남도 화순군 능주면,4679035000,정남리,4679035022,3326,1641,2.03,1563.12
전라남도 화순군 능주면,4679035000,남정리,4679035021,3326,1641,2.03,1540.60
전라남도 화순군 도곡면,4679036000,원화리,4679036032,2802,1558,1.80,1954.55
전라남도 화순군 도곡면,4679036000,죽청리,4679036031,2802,1558,1.80,1556.85
전라남도 화순군 도곡면,4679036000,미곡리,4679036030,2802,1558,1.80,1535.80
전라남도 화순군 도곡면,4679036000,신덕리,4679036029,2802,1558,1.80,1761.65
전라남도 화순군 도곡면,4679036000,천암리,4679036028,2802,1558,1.80,2132.78
전라남도 화순군 도곡면,4679036000,신성리,4679036027,2802,1558,1.80,1674.77
전라남도 화순군 도곡면,4679036000,덕곡리,4679036026,2802,1558,1.80,1497.69
전라남도 화순군 도곡면,4679036000,평리,4679036025,2802,1558,1.80,1557.99
전라남도 화순군 도곡면,4679036000,쌍옥리,4679036024,2802,1558,1.80,1581.42
전라남도 화순군 도곡면,4679036000,월곡리,4679036023,2802,1558,1.80,1676.39
전라남도 화순군 도곡면,4679036000,효산리,4679036022,2802,1558,1.80,1718.67
전라남도 화순군 도곡면,4679036000,대곡리,4679036021,2802,1558,1.80,1648.86
전라남도 화순군 도암면,4679037000,벽지리,4679037023,1432,855,1.67,1240.77
전라남도 화순군 도암면,4679037000,도장리,4679037022,1432,855,1.67,1279.29
전라남도 화순군 도암면,4679037000,운월리,4679037021,1432,855,1.67,1403.89
전라남도 화순군 도암면,4679037000,행산리,4679037035,1432,855,1.67,1282.79
전라남도 화순군 도암면,4679037000,왕정리,4679037034,1432,855,1.67,1179.14
전라남도 화순군 도암면,4679037000,봉하리,4679037033,1432,855,1.67,1312.68
전라남도 화순군 도암면,4679037000,우치리,4679037032,1432,855,1.67,1297.00
전라남도 화순군 도암면,4679037000,호암리,4679037031,1432,855,1.67,1298.68
전라남도 화순군 도암면,4679037000,용강리,4679037030,1432,855,1.67,1283.06
전라남도 화순군 도암면,4679037000,대초리,4679037029,1432,855,1.67,1316.50
전라남도 화순군 도암면,4679037000,등광리,4679037028,1432,855,1.67,1298.20
전라남도 화순군 도암면,4679037000,지월리,4679037027,1432,855,1.67,1307.60
전라남도 화순군 도암면,4679037000,천태리,4679037026,1432,855,1.67,1446.98
전라남도 화순군 도암면,4679037000,원천리,4679037025,1432,855,1.67,1292.19
전라남도 화순군 도암면,4679037000,정천리,4679037024,1432,855,1.67,1172.55
전라남도 화순군 이서면,4679038000,갈두리,4679038032,981,584,1.68,1524.64
전라남도 화순군 이서면,4679038000,안심리,4679038031,981,584,1.68,1290.40
전라남도 화순군 이서면,4679038000,영평리,4679038030,981,584,1.68,1457.78
전라남도 화순군 이서면,4679038000,인계리,4679038029,981,584,1.68,1545.51
전라남도 화순군 이서면,4679038000,보월리,4679038028,981,584,1.68,1223.54
전라남도 화순군 이서면,4679038000,야사리,4679038027,981,584,1.68,1468.03
전라남도 화순군 이서면,4679038000,도석리,4679038026,981,584,1.68,1609.00
전라남도 화순군 이서면,4679038000,창랑리,4679038025,981,584,1.68,1289.87
전라남도 화순군 이서면,4679038000,월산리,4679038022,981,584,1.68,1492.00
전라남도 화순군 이서면,4679038000,서리,4679038021,981,584,1.68,1423.45
전라남도 화순군 동복면,4679040000,한천리,4679040032,1660,973,1.71,1404.38
전라남도 화순군 동복면,4679040000,구암리,4679040031,1660,973,1.71,1479.42
전라남도 화순군 동복면,4679040000,연둔리,4679040030,1660,973,1.71,1479.92
전라남도 화순군 동복면,4679040000,읍애리,4679040029,1660,973,1.71,1425.47
전라남도 화순군 동복면,4679040000,연월리,4679040028,1660,973,1.71,1391.89
전라남도 화순군 동복면,4679040000,안성리,4679040027,1660,973,1.71,1416.53
전라남도 화순군 동복면,4679040000,가수리,4679040026,1660,973,1.71,1442.64
전라남도 화순군 동복면,4679040000,신율리,4679040025,1660,973,1.71,1433.96
전라남도 화순군 동복면,4679040000,유천리,4679040024,1660,973,1.71,1543.72
전라남도 화순군 동복면,4679040000,천변리,4679040023,1660,973,1.71,1417.64
전라남도 화순군 동복면,4679040000,칠정리,4679040022,1660,973,1.71,1500.38
전라남도 화순군 동복면,4679040000,독상리,4679040021,1660,973,1.71,1583.45
전라남도 화순군 동면,4679042000,대포리,4679042035,3511,1984,1.77,1259.10
전라남도 화순군 동면,4679042000,옥호리,4679042034,3511,1984,1.77,1343.19
전라남도 화순군 동면,4679042000,운농리,4679042033,3511,1984,1.77,1324.72
전라남도 화순군 동면,4679042000,장동리,4679042032,3511,1984,1.77,1491.63
전라남도 화순군 동면,4679042000,천덕리,4679042031,3511,1984,1.77,1385.37
전라남도 화순군 동면,4679042000,오동리,4679042030,3511,1984,1.77,1717.96
전라남도 화순군 동면,4679042000,복암리,4679042029,3511,1984,1.77,1239.23
전라남도 화순군 동면,4679042000,경치리,4679042028,3511,1984,1.77,1231.33
전라남도 화순군 동면,4679042000,무포리,4679042027,3511,1984,1.77,1223.76
전라남도 화순군 동면,4679042000,마산리,4679042026,3511,1984,1.77,1263.64
전라남도 화순군 동면,4679042000,청궁리,4679042025,3511,1984,1.77,1611.30
전라남도 화순군 동면,4679042000,국동리,4679042024,3511,1984,1.77,1306.84
전라남도 화순군 동면,4679042000,서성리,4679042023,3511,1984,1.77,1870.56
전라남도 화순군 동면,4679042000,언도리,4679042022,3511,1984,1.77,1335.22
전라남도 화순군 동면,4679042000,백용리,4679042021,3511,1984,1.77,1460.71
전라남도 장흥군 장흥읍,4680025000,우산리,4680025048,15638,7378,2.12,2091.42
전라남도 장흥군 장흥읍,4680025000,연산리,4680025047,15638,7378,2.12,1624.34
전라남도 장흥군 장흥읍,4680025000,행원리,4680025046,15638,7378,2.12,1767.57
전라남도 장흥군 장흥읍,4680025000,원도리,4680025045,15638,7378,2.12,3245.85
전라남도 장흥군 장흥읍,4680025000,관덕리,4680025044,15638,7378,2.12,1713.82
전라남도 장흥군 장흥읍,4680025000,축내리,4680025043,15638,7378,2.12,1677.43
전라남도 장흥군 장흥읍,4680025000,상리,4680025042,15638,7378,2.12,1638.00
전라남도 장흥군 장흥읍,4680025000,금산리,4680025040,15638,7378,2.12,1669.96
전라남도 장흥군 장흥읍,4680025000,삼산리,4680025039,15638,7378,2.12,2045.73
전라남도 장흥군 장흥읍,4680025000,향양리,4680025038,15638,7378,2.12,1790.40
전라남도 장흥군 장흥읍,4680025000,건산리,4680025037,15638,7378,2.12,3254.80
전라남도 장흥군 장흥읍,4680025000,평화리,4680025035,15638,7378,2.12,1724.52
전라남도 장흥군 장흥읍,4680025000,덕제리,4680025034,15638,7378,2.12,1671.15
